speaker,words,tags,timestamp
HR,"because we only put in about five or six hours a day, 'cause we",,
HR,"both had a lot of chores, late in the fall, in November; cold weather.",,
HR,"Which I was glad of. I'd plowed this field, I was pulling right through",,
HR,"this field that I'm gonna show you, three quarters of a mile, and I",,
HR,"was just wishing I could get throughAbefore bad weather, cause that",,
HR,"would have been a mess. Well, we did, we got it right down on some",,
HR,"orchard grass, right by the pond, pretty close to where I wanted to",,
HR,"set the house. And, I told my neighbor then, I said, ""I can handle",,
HR,"it now,"" I says. I knew there'd be a lot of work to it yet, butA all",,
HR,"I had to do all winter, chores and that, that was my job. The reason",,
HR,"I wanted it close to the pond, so I could have handy to water for the",,
HR,"sows. Dad had a good pond, but he didn't have it good enough to suit",,
HR,"me. One winter, when we had the cattle, my little brother, Joe, was",,
HR,with me and we had to drive our cattle three miles to get to water.,,
HR,"That little pond that Dad had froze over, solid. But Rogerses had a",,
HR,great big pond and we drove our cattle down there. Once a day is all,,
HR,"you could afford to do, it was cold weather and they'd drink good once",,
HR,"a day and then fed 'em straw, see. And so, I said to Joe, ""Next spring",,
HR,"we're gonna fix that pond."" I says, ""I think I got an idea."" You",,
HR,"see, you had to dig down the ditch and fill it with clay to make it",,
HR,"hold. And I ai|, ""The water back into the field, but, "" I says, ""I",,
HR,"don't care, I want water. I don't want this kind of a job no more.""",,
HR,"Which I did, I raised the bank up, see. I forget now, three or four",,
HR,feet.,,
SS,Just with clay?,,
HR,"Well, no, first clay in next to the bank. About three or four foot",,
HR,"wide bank, that'll hold the water, and then finish filling the curb",,
HR,that you had to have to fill your bank.,,
SS,What time of the year did you get this done?,,
HR,"Oh, this was— we done that late in the fall when the pond was practically dry.",,
SS,Did that do it?,,
HR,"You betcha. Instead of three feet of water in dry weather, I had sev",,
HR,en or eight feet of water. Nice clear water. Dad was smart enough,,
HR,to have a pipe to pipe it into the tank outside. Then we had another,,
HR,"pipe from that down to the hog lot with floats in, don't you see. I",,
HR,didn't have to bother with the water for the sows after they got their,,
HR,"little pigs and they got weaned and they got outside, they had the wa",,
HR,ter out there. All I had to do was feed 'em their grain.,,
SS,Did this clay come from the place there?,,
HR,"Yeah, we just dug down, dug off the black dirt and down to clay and",,
HR,"dug it out. By golly, it was work, but we did it.",,
SS,What did you use? Just use shovels?,,
HR,We had a team and what they call a slip. That's a two horse thing.,,
HR,"They do have what they call a Fresno, four horse scraper. We had a",,
HR,two horse; little handier. You could handle it with two horses. You,,
HR,"can do a lot of work with one of them, a couple of guys can. And get",,
HR,"in narrower places, you see. And that's all you had to have was a",,
HR,"little— and they were only about three feelh, something like that.",,
HR,And it's all one team can do to pull one of them when you fill it full.,,
HR,We filled that up— I mean I got that all fixed up. Then one year,,
HR,"I was out of money— The year after I got this house put in, I had",,
HR,"these fourteen sows; fourteen partitions in this house, see.",,
SS,I think you told me how the hogs made good then.,,
HR,"Yeah, yeah, well, maybe you don't want that.",,
SS,"Well, there's one thing I do want is— on moving that hog house how",,
SS,did you get the— how did you get it on skids? Was that a big job?,,
HR,"Oh, no, we had to jack it up enough so we could work under that. And",,
HR,"Dad had timber on the place, and I got a couple of big, bull pine trees",,
HR,"peeled; green ones, they were slick. You see, you peel the bark off,",,
HR,"and they would slip along easier. They'd wore off anyway, and I said",,
HR,"""Peel 'em before we get 'em under there."" God, I was young then!! I",,
HR,"could work like a tiger. I was only— that was, you see, in 1923 and",,
HR,"'24 let's see, '23, I was what? Thirty-five years old. And work",,
HR,didn;t amount to anything to me. I just worked my tailbone off on that,,
HR,"ranch, but, I tell you, I made a go of it.",,
SS,"Listen, why don't we go back and kind of start at the beginning and",,
SS,"work out way up to here, and see it all as a picture? The whole thing.",,
HR,"Yeah, that's what I wanted to tell you. Yeah, I wanted to tell you",,
HR,when we first settled on the Ridge.,,
SS,Are you talking about Central Ridge?,,
HR,"Yeah. Well, yeah, that's where we lived. That's where Dad homesteaded.",,
HR,"Central Ridge. And, see, I was only eight years old when Dad moved",,
HR,over there.,,
SS,"He moved from Park, did he?",,
HR,Yeah. With a wagon and cayuse team. Cayuse team. Got over onBear,,
HR,"Ridge first day, and the next day, I think, got, as near as I can re",,
HR,"member, either Cavendish or Peck. And when we got to Peck, we stayed",,
HR,"there— we left all the family but me, I went with Dad. I was the",,
HR,"oldest, but I was only eight years old. He took me along, anyway.",,
HR,"And, God, there was no road up that mountain. You had to go right up",,
HR,"that old ridge, the cayuses couldn't pull the whole wagon, so he just",,
HR,"played smart. Dad was a good figurehead, he worked hard. Now if",,
HR,"he hadn't had a little head on him, now, he wouldn't a done all that.",,
HR,"Now, what he done, he put a pole in this hind wheels, you know that",,
HR,"makes just like one cart. Hooked his horses on that, all he piled on",,
HR,that was just the cookstove and some dishes. A box of dishes and cookstove.,,
HR,We got to going up this mountain and it was so doggone steep,,
HR,"some places, they couldn't pull it, see? Well, Dad unloaded the dishes",,
HR,"and I guess he finally made 'em pull the stove a little ways, and then",,
HR,"he went back and carried the dishes up. I was too little to help him,",,
HR,"eight years old, you know. But he done all the work and I seen him do",,
HR,it.,,
SS,Was there even a track to follow up the hillside?,,
HR,"No. We got up the hill, well, there was kinda what they call a saddle",,
HR,"after you got about two-thirds of the way up the mountain, kind of a",,
HR,"level spot, see. We rested there pretty good.",,
SS,No trail or nothin' up there?,,
HR,"No nothin'! Just a mountainside. Just a hill- grade. I mean, we call",,
HR,it— I don't know what you would call it. Kind of a ridge. They did,,
HR,"build a grade, later on, see. The farmers got together and cooperated",,
HR,"and worked together, shovel and pick and maybe they had scrapers, I",,
HR,"suppose they did, because it was quite a grade they made. About a three",,
HR,"four mile see. Made switchbacks, on that grade. That was the old",,
HR,grade.,,
SS,So you rested two-thirds of the way up and then he ?,,
HR,Then when we got home— I was gonna tell you that— when we got home—,,
HR,"He had a little cabin on the homestead. He'd been over here and homesteaded,",,
HR,"filed on it, see. You see he had a little homestead in Park",,
HR,"above where Granddad's place is, where Steiner lives now, but, he",,
HR,"could relinquish - them days, you could relinquish— what they called",,
HR,"relinquish. And he played smart— Oh, everybody in Park thought he",,
HR,"was a fool, you know. Didn't figure he could make it. But he was",,
HR,"smart enough that he took this place, it laid in the it was east",,
HR,"and west there West, yeah, yeah. He got a eighty laying here,",,
HR,"east and west and then anothere one over here, east and west. That",,
HR,"forty joined — the east forty joined the west forty, see. So it",,
HR,"laid in a Z. Well, this neighbors place that he bought, as I tell",,
HR,you that I raised the beans on was the thirty or forty acres that laid,,
HR,"in between - in the corner of this Z. Filled his place out, see.",,
HR,Beside made a lot of pasture land down in the canyon. That place had,,
HR,"a hundred and fifty, sixty acres on it.",,
SS,"Well, why do you figure the east-west? Does that give 'em more ?",,
HR,"Well, it was the best land, the way the land laid, in between this",,
HR,draw and the canyon.,,
SS,"So, it was all on the ridge?",,
HR,"That's the Ridge, it's called Central Ridge.",,
SS,"Well, if he'd a took it the other way, you woulda gotten canyon.",,
HR,"Oh, he wouldn't a gotten near the land that he got. No, you betcha.",,
HR,"He played smart taking it like he did. And, anyway, he had this lit",,
HR,"tle cabin built from these timber that was on there, you see, just",,
HR,"pine logs. I think it was about eleven by twelve, something like that.",,
HR,"And it didn't even have a door, just a hole, to jump in and out of.",,
HR,Just a dirt floor and he had some sourdough that he had made all ready,,
HR,"to go, see. He had left that— I guess sourdough you can leave it",,
HR,"tuite a while and it's still good, see. And he had a frying pan. And",,
HR,the only thing else we had to with was just some fat pork. flcDidn' t fry,,
HR,"it very good. But, you know, when you get real hungry, it tastes pret",,
HR,"ty good. And he was gonna be smart; ""Now look,"" he says, ""I'm gonna",,
HR,"show you how I can flop 'em."" He throwed it up liKe. that and it fell",,
HR,"down in the dirt. We just brushed it off, it was good. Tasted good.",,
HR,"But, I can remember that just like it happened yesterday. There I",,
HR,"was, just a little eight year old kid, see. Well, another little job",,
HR,"he had me doing,,. After he got established, he scratched up twelve",,
HR,"acres of ground. He borrowed a neighbors horse, so he had three on",,
HR,"a little fourteen inch plow, scratched this twelve acres up with. And",,
HR,"he butchered a cow along in the winter, I guess, he didn't have hay,",,
HR,"he had to butcher her, and kept part of the meat, just part of it, and",,
HR,he traded the rest for some seed to sow this ground the next spring.,,
HR,"And the next year, he sold hay off of this piece of ground that he'd",,
HR,plowed up to help them along. And do you know how much he made in,,
HR,"the harvest field, when he went out? He had to leave all of us there",,
HR,and no water at home; wasn't no water on the place. And left a horse,,
HR,"there for us with a couple of syrup kegs on each side of him, and we",,
HR,had to go down the canyon where there was a spring and pack water up.,,
HR,"And us little barefooted boys, that was our summer's job! And so,",,
