speaker,words,tags,timestamp
SS,the time or could you play most of the time?,,
ER,"Oh, we did a lot of playing. Oh course, we had to work too when there was",,
ER,work to do. We uged up to them steep mountains,,
ER,and  down by hand  quite aways,,
ER,while gettin the firewood,,
ER,until  with ahorse to haul it. And then in the summertime we'd cut that,,
ER,"wild hay in the mountains there. We packed it down, you know.",,
ER,"We had a little building that we put it in, that most of our hay was pacled in.",,
ER,"rough, you couldn't have it with a horse. So, we had our chores",,
ER,"to do all right. But then we played a lot too, you know. Kids get together",,
ER,and then,,
ER,"and play and have games. had young people's organizations, like I know",,
ER,we had a temperance organization that I belonged to. And we had meetings,,
ER,"and we had plays there sometimes, programs. So we had a pretty good time,",,
ER,"really. Well, they had ,here too when I came here fiat. We had a lot of",,
ER,home entertainments here like we had parties in the wintertime; we used to,,
ER,go from house to house and have parties. And we had literary. We had that in,,
ER,the schoolhouse. And we had plays there and a aat of things goin on.,,
ER,And then the Church down here. It was kind of a center for this,,
ER,"community here, y'know. And we had choir down there; choir practice about",,
ER,"twice a week. We had singing, and in the summertime we had picnics and",,
ER,me  remember. We turned that old ice cream freezer a lot.,,
ER,"And that ice cream, y'know.(Chuckles) That was really good, y'know that",,
ER,homemade ice cream. Used to put ice and salt in there. Used to put up,,
ER,ice here in the wintertime.,,
SS,Here?,,
ER,"Oh, yeah. We cut them square off of the ponds or wherever you have water that",,
ER,froze. You take and saw that ice into square blocks and then put it in the,,
ER,building and put sawdust all around it. And that ice would keep there pretty,,
ER,near all next summer if you put enough sawdust around it. It'd be ice there,,
ER,all summer.,,
SS,I didn know that they did that here.,,
ER,"Yeah, we did that here. And that's the ice they used to use in ice cream.",,
SS,Would you do that in a group? Getting the ice?,,
ER,"Yeah, most of the time a few of them went together. They used to work together",,
ER,"quite a bit, you know, in the old days here. Like butchering, you know. Most",,
ER,of them would butcher in the fall. They'd butcher hogs. Most families butchered,,
ER,"four or five hogs. And then they'd get together, see. Butcher hogs, and they'd",,
ER,do it all up in one day. Cut 'em up and salt *em down.a Sugar cure 'em and,,
ER,"then rend the lard and make sausage and all ttft. Do it in one day, the whole",,
ER,thing.,,
ER,"The same thing about thrashing here. They helped one another, thrashing",,
ER,grain. Exchange work.,,
SS,Do you think it was a lot like here the way it was when you grew up as far,,
SS,as cooperating?,,
ER,"Quite a bit. Yeah, when I first came here it was quite a bit like the old",,
ER,country. Maybe a little farther advanced here than back there. It seined like,,
ER,"here, this country's always kind of been aiead of the rest of the countries.",,
ER,"And the rest of them, they'll finally. Like the automobile, you know,",,
ER,I think it first came here and then finally they got 'em everywhere now.,,
SS,But it seems to me that there was such a small amount of land that you had,,
SS,there. It'd be hard to get ahead in yoar country.,,
ER,"Well, it was hard to get ahead, just made a livin—that's about all",,
ER,Pretty hard to get ahead much. But it seemed like they had a pretty good living,,
ER,"back there. They always had plenty to eat and we had clothes, yoy know, and",,
ER,"everything. We got along all right, but didn't have anymoney hardly. Money",,
ER,was really scarce.,,
SS,What was the town of  like?,,
ER,"Oh, it's just a small shopping place there. They had two stores, I think, where",,
ER,you could buy a few things. They didn't have many groceries in the stores,,
ER,some,,
ER,"them days, only  flour and sugar, coffee and salt and pepper, a few spices",,
ER,"and oh, a few more items. But they didn't have many varieties in the grocery",,
ER,"stores, them days like they have now. And they had a chush there. That's where",,
ER,everybody in that neighborhood went to church. There was only one church in,,
ER,"the whole area there, you know, Lutheran church. And the steamers come in there.",,
ER,"Brought the mail in there, and crates, whatever you needed and people, when",,
ER,"they traveled they went by the steamers. You went into a big town, you went",,
ER,into  and you got on the boat and went to bigger cities. And,,
ER,"they had a school there, too. Pretty good sized schoolhouse there in",,
ER,And the graveyard--it was there in . And it was just a small place,,
ER,there. It's a little bit bigger now than then. They built a new school there.,,
ER,Now the whole valley goes down there to school. They followed the same as they,,
ER,have here. They consolidated and they have bus now. They all go down there to^,,
SS,What was the herring run that you mentioned to me before?,,
ER,"Yeah, yeah. That was in the spring of the year. . .(Break)",,
ER,"that's in Norwegian, you know, that's spring. And the spring herring",,
ER,"run, it would start in the last January February and March. And everybody",,
ER,"used to try to go out on that to make a little money, you know. I went out",,
ER,"two seasons. I was just a little kid, I was about fifteen years old, I guess,",,
ER,"the first time I went out. And those schools, y'know, herring,they come",,
ER,in to spawn in on the sandbanks on the shore there. And there was alot of,,
ER,"other fish, too, y'know, lived on the herring. Like whale, you cold see the",,
ER,"whale cH: there to, you know. But they wouldn't come in very close. But they",,
ER,"were out there, could see em. And then the",,
