speaker,words,tags,timestamp
DB,"He said, ""You fellers made more money than I did this winter.""",,
DB,"And I said, ""Well, maybe we did. I don't know,"" I said, ""what we got,",,
DB,"it's ours. We ain't out nothing for help to speak of."" I forget, I believe",,
DB,"I give him two and a half a day for helping me saw logs, to swamp 'em and",,
DB,buck 'em up. And then I skidded 'em all and decked 'em myself. Yah. That's,,
DB,"the way I learnt (chuckles). Yeah. Well then, when I went to Bovill, I",,
DB,"worked there with Eldon Tribble (Hershiel's brother) in the kitchen, and",,
DB,"then I went out of that and want to scaling, and I scaled awhile and then I",,
DB,"come down, worked down here almost a year in the woods. Then I went back up,",,
DB,because they shut this down again. This camp they had down below here a mile,,
DB,"and a half—had a good logging camp outfit down there, just the same as the",,
DB,one over here in the flat. They shut that down and then I went back up and,,
DB,went to work in the woods. When I come back up that time I went into the,,
DB,"donkey business, steam donkeys. Well I showed you a picture of one of them",,
DB,steam donkeys. It was all donkey work then up there. Yeah. Then they went,,
DB,"out of that and went into horses again, and then they went out of that and",,
DB,"went into caterpillar, and then they went back into horses again. y«ll, it",,
DB,was on to who was running the layout. And then finally they went into,,
DB,"trucking, caterpillar and trucking, yah. Well it's just got bigger .and it's",,
DB,been that way ever since. But the horses and the railroad was the cheapest,,
DB,"logging they ever done. I know, I was right here.",,
SAM,Why?,,
DB,"Well, let's put it this way. If you've got a trucking road up here in the",,
DB,"wintertime, how much is it gonna cost ya to keep that road up? Well if",,
DB,"you got a railroad out there—of course, a railroad's expensive, I'll admit,",,
DB,"but the way they done it, y'know, it wasn't too bad. Because they had a",,
DB,"steam shovel, and they build a mile of grade",,
DB,"a day, to lay the track on. Well, then they had Camp 12, it come along, and",,
DB,"then laid a mile of steel a day, see. Well after they got that laid—we'll",,
DB,"put it this way—after they got that laid, two or three men would keep that",,
DB,"whole layout up. Well, you take a truckroad, look at the rigging, Isok what",,
DB,"it cost you to keep that road up! Yeah, that's it. Yeah, that's the whole",,
DB,"setup right there. And here at one time, y'know, they had well about 42 mile",,
DB,"of steel laid in here, railroad track. They was logging on it, and they used",,
DB,"20 teams all the time, and of course we put in a lot of logs.",,
SAM,When did they start doing that in here?,,
DB,"Ohhh, let's see, I believe it was in '20, about in 1919 I think, or some",,
DB,"where along there, they put the first camp in here and started logging.",,
SAM,How long did the thing go on?,,
DB,"Well, they moved out in '27, '23, but he kept 20 teams in here and kept",,
DB,'em busy all the time.,,
SAM,This is the same camp right across the way here?,,
DB,"Well, no. Now before, I'll tell ya what happened. I was working up there",,
DB,"at Old Camp 2 above Bovill, when they's talking logging and he was coming",,
DB,"down, and they come to find out they couldn't get Camp 2 through the rail",,
DB,roa,,
DB,"ridge at Harvard. She was too wide, she wouldn't come through the",,
DB,railroa,,
DB,"ridge So they turned around, they wanted these logs out of",,
DB,"here, so they turned around an",,
DB,uilt a ground camp down here about a mile,,
DB,"and a quarter—they built just a whole ground camp. Well, then, while they",,
DB,"were doing that and we's logging there, then they built that camp that I",,
DB,"just showed you here, at Potlatch. Well, they built it so it'd go through",,
DB,"the railroad ridge. Well then when they got done here, they took the same",,
DB,"camp that we used here, they took it over there on Flat Creek, because they",,
DB,could get it through the bridge.,,
SAM,Um-hm. So it was all to get through the bridge.,,
DB,They built one they could go through the bridge with see. So they never,,
DB,"thought about it 'til, well, they were all ready to move and everything. And",,
DB,"Dones, he'd come down here and go to logging. An Nogle, he",,
DB,"come along and he said, ""We can't do that."" ""Hmm. Why?""",,
DB,"He said, ""If we're gonna do that we're gonna have to tear that bridge",,
DB,"down or how else,"" he said, ""would you get it through there? She won't",,
DB,"go through.""",,
DB,"""How do you know?"" he said.",,
DB,"""I was down and measured it."" (Chuckles.) Well, it was a good thing",,
DB,they didn't get at that before he'd come and measured it. Yah.,,
SAM,"Well, when they was logging in here, did they take everything, or did they",,
SAM,"just take the big stuff, or how was it done?",,
DB,"Oh, they took everything, everything. I'll tell ya one thing that did",,
DB,"happen while they was at it—why, Dapan bought a lot of timber off of 'em.",,
DB,"Dack Donovan was check scaler, and he come down one day, and of course he",,
DB,"was check scaling while I was scaling up there. And he said, ""Dick,"" he",,
DB,"said, ""don't take that in.""",,
DB,"And I said, ""What's the matter with it?""",,
DB,"And he said, ""That's a cull log.""",,
DB,"""How do you figure that, Dack?""",,
DB,"""Well,"" he said, sit down on this log now I'll explain it."" He said,",,
DB,"""You know, we're selling a lot of timber to Dapan."" And he said, ""They're",,
DB,"getting it over on the coast."" And he said, ""They're putting it aboard the",,
DB,"boat cheaper than we can saw it and ship it there."" Well what it was, it",,
DB,"was all big timbers, just squared up, and they take it to Dapan, y'know,",,
DB,and they whipsaw it. One gets above and one below and they whip her off by,,
DB,"hand. And they just took her over there and sunk her, and if they wanted it,",,
DB,"why they'd raise her up and saw her up by hand. So, they left some good",,
DB,timber up here that made good wood (chuckles). Yeah.,,
DB,"Well, you know, it's this way, y'know, I was down there with the son,",,
DB,"he works for Simpson, in that redwood. 'Course he's been down there now for",,
DB,"Simpson I guess about, oh about 20 years I guess, 19, 20 years worked right",,
DB,"there at that one place for old Simpson. And we was down there this spring,",,
DB,"and I was talking to him, and I was talking to the boss. They on sending Dapan logs.",,
DB,"And this feller said to me, he said, ""I don't see",,
DB,"how we can stop it.""",,
DB,"And I said, ""How do you mean?""",,
DB,"""Well,"" he said, they just come over here with $21,800,000, bought",,
DB,"land, timber and all."" He said, ""How we gonna keep from handling their own",,
DB,"timber?"" (Chuckles.) Well that's the way this big business is going.",,
DB,Yeah.,,
SAM,Well how long ago was this? This was in the '20's that they were shipping,,
SAM,to Dapan too right?,,
DB,Why sure! They have been.,,
SAM,Nothing new.,,
DB,"Nothing new. Why no, we were shipping to Dapan during World War I!",,
