speaker,words,tags,timestamp
SS,"him in the river or killed him. And, so, I took the pocketbook out",,
SS,and looked at it and he had thirty five thousand dollars in it. Thirty,,
SS,"five thousand dollars in the pocketbook, carrying around in his pocket.",,
SS,"So I took it up to the bank and put it in the bank under his name, in",,
SS,"the Old National Bank. And, God, he never showed up.",,
SS,Two years went,,
SS,by. Never heard anything about him. And he had a home back in Minne,,
SS,"sota, his father and mother were old people and they were living back",,
SS,"there, and I had their address, so, if he hadn't showed up I was gonna",,
SS,get in touch with them and have the money transferred to 'em. But,,
SS,"one morning on the first of April two years after that, one morning on",,
SS,the first day of April he walked in. I'd just opened up at six in the,,
SS,"morning, he says, ""Hi, Joe, how are you?""^ I says, ""Well, for Christ's",,
SS,"sake where have you been?"" He says, well he says, ""Remember that night",,
SS,"I saw you?"" I says, ""Yeah."" He says, ""You know, there was two guys",,
SS,"after me then,"" And, he says, ""they followed me, and I circled around",,
SS,"down to the Great Northern, and there was a freight train pullin' by",,
SS,and I jumped on the freight train and I landed over in Seattle. The,,
SS,"next morning I went up and got on a fishing boat and went to Alaska, and",,
SS,"I've been up there ever since."" ""Why the hell didn't you write me?""",,
SS,"""Oh, hell,"" he says, ""nobody giveAa goddam about me, I didn't think any",,
SS,"body'd be interested."" And so I didn't say anything about the money,",,
SS,"because he didn't have nothing then, and I said, ""What're you gonna do?""",,
SS,"He says, ""Yesus, you got a job?"" And I says, ""Yeah."" Well, he says,",,
SS,"""First,"" he says, ""give me five dollars.> Want to get a breakfast and",,
SS,"a pair of socks."" And I give him five dollars and ha went out and got",,
SS,"his breakfast, and pretty soon he come back and he says, ""You got a job",,
SS,"for me?"" And, I says, ""Yeah."" I says, ""How about going back in that",,
SS,"job, on the Diamond that you had when you left"". I sayd, ""The same camp",,
SS,"and the same outfit there."" He says, ""Jesus, could you give me that?",,
SS,"You know, I used to make about two thousand a month up there."" He had",,
SS,"one of those bulldozers and operated his dozer, he was a gyppo, see, and",,
SS,"so I says, ""All right.""",,
SS,"And I sent him up there. Well, I didn't hear",,
SS,anything more from him til the Fourth of July. And he come in- 'course,,
SS,"he come in and that night he got drunker than hell, so I didn't dare tell",,
SS,"him then. So, I waited about a week and finally he sobered up, and",,
SS,"he come in, and he says, —I expected him to go back on this job, you",,
SS,"know, and pay his fare up on the bus and give him enough money til he",,
SS,"got to camp, and so he come in and paid me back the money, and he says,",,
SS,"""I'm gonna keep a hudnred dollars"", he says, ""here's four thousand,""",,
SS,"he says, ""take care of it til I get back. I don't want to carry it with",,
SS,"me, some S.O.B.'ll roll me like they did before."" I said, ""Did they",,
SS,"roll you before?"" He says, ""Yeah, that's the reason I had to leave",,
SS,"town."" And he was sober then and ready to go back to work. I said,",,
SS,"""Well, now, just let me give you a little surprise. You remember the",,
SS,"night you passed me up in front of the Old Natdonal Bank?"" ""Yeah,""",,
SS,"he said, ""and those fellows were after me then."" I says, ""You rememeber",,
SS,"you gave me your pocketbook?"" ""Raw, didn't give you no pocketbook,""",,
SS,"he says, ""those bastards rolled me and took my pocketbook and",,
SS,"all my money."" I says, ""No, they didn't,"" I says, ""you gave me",,
SS,"your pocketbook and you had thirty five thousand dollars in it."" ""Oh,""",,
SS,"he says, ""you're crazy,"" he says, ""I didn't have nothing"", he says,",,
SS,"""they took everything I had."" ""Well,"" I says, ""let me show you. See",,
SS,this bank book? There's your name on it. There's thirty five thousand,,
SS,"dollars, and there's two years interest on it, up in the bank, waiting",,
SS,"for you."" He says, ""You're crazy!!"" (laughter)",,
SS,"""Well,"" I says, ""come on with me, up to the bank."" So we went up to the",,
SS,"bank, and they said, ""Yeah,"" and they told * the amount of interest he",,
SS,"had in two years on thirty five thousand dollars. ""Well,"" he said, ""Jes'",,
SS,"don't let me take it out. Keep it there."" (laughter) So he kept it",,
SS,"and he went back to work, and I put the other money that he gave me, he",,
SS,"didn't want tkiit either, so I took and put it up, -£our thousand more with",,
SS,"it. And, of course, it amounted to over forty thousand dollars. So,he",,
SS,worked up until the first of October. And the first of October he came,,
SS,"in and he says, ""Joe, I'm going back home. "" And I said, ""What's the",,
SS,"matter?"" ""Well,"" he sayd, ""may Dad's sick and they don't expect him",,
SS,"to live."" And he said, ""Will you go up with me and help me to get",,
SS,"that money?"" I says, ""Sure."" So I went up with him, and I said, ""Wait",,
SS,"a minute, let's transfer this money back to the bank in your town. You",,
SS,don't want to carry that money with you. The banker here will transfer,,
SS,"it back to the bank your town. You give us the name of the bank."" So",,
SS,"he give us the name of the bank. So, we transferred— he had enough money",,
SS,"with him penny of that, so he transferred, I think it come to forty",,
SS,two thousand dollars back to this bank in the home town where his parents,,
SS,"were. And I've never seen him from that day to this, (chuckles) But",,
SS,I know the money got back there.,,
SS,What was the guy's name?,,
SS,"Well, I'd have to look up the book.",,
SS,I was just curious. That's some story.,,
SS,That's twenty — thirty five years ago.,,
SS,That's some story.,,
SS,Remeber that Dick Green that used to drive team?,,
SS,Yeah.,,
SS,You know he was an awful drunkard. He was a good guy when he was sober.,,
SS,"(noise interference) or longer, then be on a drunk. He saved up five",,
SS,"hundred dollars and he was going back East, and he had his ticket bought.",,
SS,And he had five hudnred dollars plus the ticket. 'Course always some,,
SS,one laying for him to blow him in. Finally got down to the Milwaukee,,
SS,depot with a bottle of booze and getting two or three drinks. That was,,
SS,another drunk and he spent the five hundred and never got out of town.,,
SS,"Fer Gad's sakes. Well, Bud Mc Gee worked for me and he used come in",,
