speaker,words,tags,timestamp
EF,"Out at Big Bear Ridge, I always had a nice time out there. Just kids fights.",,
EF,"Get it out or something, but it wasn't much fighting up at Helmer. And",,
EF,"outsat Byers floury on Randle Flat. That was always peaceful. And Byers,",,
EF,they really kept order.,,
SS,Did you have much time for this stuff? What it just be on the weekends?,,
EF,"We would go to Big Bear Ridge, Friday night. Saturday night we would go",,
EF,out fchere to Byers. And then there'd be schoolhouse dances in between.,,
EF,"Like after school, around ChristmaB and New Year. School closed and",,
EF,they always had the school parties.,,
SS,About how old were you at this time? Teenager?,,
EF,"Teenager, yeah.Like you seen the picture here, used to^ get together on",,
EF,"Sunday. Tfeen when I was older, about 10,12 years old, we had our church...",,
SS,Yeah.,,
EF,"Well as you go out to the highway, you just go past Eddy's, where he's",,
EF,"got the fence, and then make a little turn, it's that road. And that is",,
EF,now the Lion's Club in Troy.,,
SS,Was that the church for everybody around Dry Ridge? church,,
EF,"Uhhuh. Bear Creek,.They had quite a",,
EF,Sunday School. That church used to on Sunday.,,
EF,five and six classes in the church.,,
SS,Did you like Sunday School pretty well?,,
EF,Sure. It was a custom to go to Sunday School. Folks all went to church,,
EF,Sunday. We kids to Sunday School.,,
SS,When did you start working in the woods?,,
EF,Eighteen. 1918.,,
SS,That's when the World War started. Where did you start in at?,,
EF,Up at Camp Six. That was my first. And then from there on went,,
EF,"to different camps. Over atKfburteen, I worked at Camp Five and I worked",,
EF,at Camp 8 at Elk River. I work early in the spring of the year and then,,
EF,"after they through the fall, working the fall, why then, I'd go to the",,
EF,woods to work.,,
SS,What was the camps like? What was the living like?,,
EF,"Well, that's when the IWW's come^and change it so the clean camps,railroad",,
EF,cars and some wasK jacks. It was clean. You had your bath and nice,,
EF,"accommodations, good kitchen, nice, clean kitchen.",,
SS,When you first started it was like that?,,
EF,Well that's the way it was more or less here. You got up into the,,
EF,"and them other camps up north, that was different. You had to carry your",,
EF,"bedroll. But then, after the IUW's got in, why then, you got rid of the",,
EF,bedroll.,,
SS,What do you know about the IWW's coming in? You told me that you and some,,
SS,other guys joined up because you thought it was a good bunch.,,
EF,"Well, wanted to get rid of the bedrolls and get clean accommodations",,
