speaker,words,tags,timestamp
SS,"Well, tell me a little bit of, you know, what that meant, I mean to",,
SS,be so close- how the kids were so close in Elk River.,,
SS,I think more like family- a great deal of compassion for each other.,,
SS,"That's kind of abig word for kids^but we had our spats and fights,",,
SS,sure. And we'd be mad at somebody for a little while and get over it.,,
SS,But now you take those three men in my class that were here and then,,
SS,"there was one^came from Denver too, that graduated ahead of us and",,
SS,"they were just so close, they had done so many happy things together",,
SS,as children up there and boys growing up all over the woods. Keith,,
SS,"was- Well, all four of 'em, jast to watch 'em, so happy to be to",,
SS,"gether. And one of them is almost blind, so when Iwrote and asked",,
SS,"him about- well, what Isaid was- ""I'm wondering if you have given",,
SS,"any thought to what an important vear this is?"" And they had all",,
SS,three men.K And you know they answered right away and they answered,,
SS,"also by telephone. Well, this one that is going blind from-",,
SS,"Well, it seems to me like what .was struck with when I was at Elk",,
SS,"River, that little program that they have- it seemed to me that Elk",,
SS,"River was a very close town. I don't know why, it should seem",,
SS,"closer than the other towns, (noisy)",,
SS,"Everybody that- well, maybe Ishouldn't say everybody, because there",,
SS,were people that came there that were not so happy. They sensed,,
SS,"the same thing, and while they lived there they liked it. Every",,
SS,child loved it. There were a lot of things to do and ways to make,,
SS,your own fun. We went swimming in the river. And we could ice skate,,
SS,every winter. Jf it was real cold and then it turned,,
SS,"warm enough to snow, it might snow a foot or two and you wouldn't",,
SS,"be able to skate, but, some of the big boys, like Ed  was",,
SS,"a big boy when I was a little girl, they would go down there and",,
SS,"there were several Scandinavians in town, lots of them,  were",,
SS,skaters and clamped skates on. The Scandinavians had skates that,,
SS,were made of wood and that part fit on the sole of vour shoe and,,
SS,"had big, curved blade, they made them theirselves. And they",,
SS,we would shovel paths through the snow on the ice so could skate,,
SS,"all those places. My mother alwavs went with me, sht'd ±*Mf, J6Ln",,
SS,"but there weren't any other girls that skated like that, but my mother",,
SS,was such a good sport and so broadminded and she'd take us so we could,,
SS,"do everything. Then when my husband came in 1923 and they had ice,",,
SS,"he never lets my brother live this down, his skates, he didn't know",,
SS,"it, he had sent forA Canada, and they were lying in the",,
SS,"depot, but Mr. Copeland hadn't notified him they were there, so he",,
SS,didn't have his own skates and he asked my brother if he could horror.,,
SS,"his, but he said no, he was afraid he would ruin them. Of course, that's",,
SS,"before we knew Les, really, another fellow loaned his skates to",,
SS,Les. And that whole weekend we had practically the whole town down,,
SS,"there watching him skate. Beautiful skater; hockey player, and I",,
SS,think he was the best ice skater that ever came to town.,,
SS,He'd come from Canada?,,
MC,"Yes, he was born in Manitoba, and lived mostly in Trail. He played",,
MC,on Trail's hockey teams and Province champions one year.,,
MC,"Idon't know how he did so much, really. Well, for one thing, he",,
MC,was real sharp in school. Started at four years of age. They had,,
MC,room and they let him go to school in a country school and he learned.,,
MC,"So, he was through high school and he learned his trade of six years",,
MC,before he ever came to this country.^ He was so selfsatisfied with,,
MC,"what he did; Well, he kept up, he went to school for alot of things",,
MC,in Oakland and San Francisco. And when he couldn't work on his feet,,
MC,"any more because of leg injuries, he had to learn the linotype and",,
MC,"he did. He was a terrific operator, even yet.A So we've had a better",,
MC,"life, Iguess than average people, as far as things that have hap",,
MC,"pened that were interesting in our life. But, of course, that's",,
MC,getting away from Elk River again. Our school life up there. I,,
MC,appreciate the fact that we were required to take university-,,
MC,"well, that isn't right-",,
SS,Preparation.,,
SS,"Preparation and of course, so we were qualified to enter univer",,
SS,"sity. Anybody goes to school from Elk River, if they are a student",,
SS,"at all, can pass all those examinations that you have to take- well,",,
SS,I don't know if it is that way today or not.,,
SS,I think that- I heard something recently that Elk River students,,
SS,"rated very high, just recently on a state wide basis.",,
MC,"Well, you know, the mayor of Lewiston is an Elk River born boy,",,
MC,We called him Dickie- Dick Adams. And as mentioned there many,,
MC,highly successful professionals got their start in Elk River.,,
MC,Was he Harry Adams son?,,
MC,"Uh-huh, son. He was at the Golden Anniversary.",,
MC,Was Harry much of a character as George said he was?,,
MC,"Well, you know, Inever saw Harry in a lot of those frolics you",,
MC,hear about^because Iguess Iwas too little and he worked with,,
MC,"George, and I'm sure he was, Iknow he played a lot of jokes on",,
MC,"people all the time. And he was a lumber cruiser, too, if I re",,
MC,"member it right. Oh, wait a minute, maybe I'm getting that part",,
MC,mixed up with EMie |ricfeson:,,
SS,"Eddie was a cruiser, well, where did Harry Adams work, did they say.",,
SS,In the poolhall. He had a poolhall. some,,
SS,"But I think he worked ,the mill, as I remember. He never owned",,
SS,"it, but he worked in it, in apoolhall. And we had,^ at one time",,
SS,"we had four poolhalls, even five. That front street from Main Street",,
SS,"to the red building at the other end of the block had a poolhall,",,
SS,"the Wilson Hotel, which housed the barbershop, one barbershop, and",,
SS,then there was a big building beside it that was a poolhall and,,
SS,"there was a bunkhouse, which in the beginning was the church and",,
SS,"the school. Now, I didn't attend school there, by the time Iwas",,
SS,old enough to go they had built the one that stands today. And,,
SS,"then the office building. Another thing they had, next to the print",,
SS,"shop was a lumber business, lumber- Idon't think they c^led it a",,
SS,"yard, it was all enclosed, but it sold and shipped lumber out of",,
SS,Elk River. Whether they were connected with the Potlatch,,
SS,"or not Idon't know. And Idon't know- well, George would",,
SS,know.,,
SS,"While you're talking about poolhalls, makes me wonder how your parents",,
SS,"felt about kids being around the lumberjacks downtown, that sort of",,
SS,thing. Did they have any—,,
SS,No fear. There was nothingNever happened with alumberjack moles,,
SS,ting a child in that town. I don't think ever that Iknow of.,,
SS,(noisy) Those children could run and go any place and if you,,
SS,"were out on the road, especially between Elk River and Bovill or",,
SS,"Moscow, in the beginning, when they had- Iwouldn't say aroad, it",,
SS,"wasn't a highway, any trouble, they'd just come right down from the",,
SS,"woods and help you. But today, no, not as Elk River is today, we",,
SS,wouldn't be afraid. I remember one summer we teenage girls slept,,
SS,"outside on the lawns every night, mostly at our house, pull mattresses",,
SS,around and sleep out there.,,
SS,What about the drinking?,,
MC,Kids never did.,,
SS,"I know the kids wouldn't be drinking, but I mean-",,
MC,"Well, they probably tasted it in their teens, moonshine and stuff,",,
MC,but I was never in that kind of company and I don't know any of the,,
MC,girls that ever did. Not any time I was there.,,
SS,"I was asking more about the lumberjacks in town, you know, about",,
SS,"them seeing that kind of stuff. Because I've known in some towns,",,
MC,they kind of seemed to be concerned about that kind of sort of thing.,,
MC,"^It was different then, quite a bit different. Kids accepted the",,
MC,"poolhall and they could go in and get a candy bar, and each one of",,
MC,those men who owned the poolhalls very ^ 006 4o child,,
MC,"ren. We had to deliver meat, as you heard me say,",,
MC,"maybe a cookie, donut or something like that for delivering. But we could have a",,
MC,candy bar from Joe Pavish or Ed Allen. And that's how strict,,
MC,my dad was. And he had far more to drink that he should have- is,,
MC,this going on here? I won't say that. (Chuckles) But then when,,
MC,"they had Prohibition, why- I get mixed up on this- Prohibition is",,
MC,when you don't - when it's not legal,,
SS,"Yes, when it's not legal.",,
SS,"Well, of course then they had all the moonshine and everything.",,
SS,"But, it still wasn't rowdy or anything to be concerned about. And",,
SS,there were times when some person who was wanted would come to,,
SS,town and our sheriffs and police were very good at spotting them.,,
SS,"But lots could have gone on that I didn't know, too. Another thing",,
SS,it said in one article that Mr. who was the drugstore- drug,,
SS,"gist, he was not,— he had nothing to do at all in anyway with the",,
SS,drugstore. I don't know whether you saw that story that came out in,,
SS,Clearwater Tribune?,,
SS,"Ma Vine showed me a copy of that and I glanced at it, but I haven't",,
SS,actually read the article yet.,,
MC,And I sent it on to my brother.,,
MC,"he's the only member of his family in the United States, and he",,
MC,"learned his trade in Germany, well, like all tradesmen do, takes",,
MC,"four, five or six years and he barnstormed around Europe for experience",,
MC,"which they were required to do, and he says he made sausage for the",,
MC,"Kaiser, but I don't know if he did or not. And he decided, I guess",,
MC,Nhe wanted to come to the United States and he had an uncle in Kansas,,
MC,"so he did. He went there first. I don't know how long he stayed,",,
MC,"I don't think he even stayed a year, then he went on to Denver.",,
MC,And Denver had quite a settlement of German people. He belonged to,,
MC,"the Turnverein,Nand made sausage there in Denver. But his health",,
MC,"failed- well, he married my mother- her cousin introduced them, who",,
MC,"was a butcher, too. And for his health he had to get out of Denver",,
MC,and he landed in Palouse with Henry Burns- was his boss. And I was,,
MC,seven months old and we stayed there until I was four. I was just,,
MC,four when they left there. Fred was born there. And he went into,,
MC,business for himself and there was another meat market in town at,,
MC,"that time, too. But it didn't last very long. I don't know whether",,
MC,"Dad bought him out or not. The one huilding that stands along there,",,
MC,"that pink colored two-story building, that was where Dad had his",,
MC,"first market. Then right beside it, with no more than a foot be",,
MC,"tween the two, was this second building that he rented first and we",,
MC,"lived above it, and then he eventually bought that and he had bought",,
MC,this lot on the corner where he built.,,
MC,Do you know what made him decide to go to Elk River?,,
MC,"Well, yes. The fact that he would be his  boss and independent",,
MC,and there was a new town getting started. I think those were the,,
MC,"reasons. So, then he stayed there until 1960. 1912 til 1960. And",,
MC,"he- well, those last years he was in Elk River he didn't own it, he",,
MC,had to sell because he had bursitis in both arms and shoulders and,,
MC,"he couldn't work, and then he was sick, We had to dispose of the meatmarket.",,
SS,Was your mother German as well?,,
SS,"Yes, but born in Denver. And her parents came over here from Bremen.",,
SS,"But they met here, they were not married when they came. My grand",,
SS,"mother had a twin sister who came with her from Germany. So, their",,
SS,"name was Peterson, Grandpa changed his name,  been Hoeting.(?)",,
SS,"Now his brother used the name of Hoeting, but for some reason he",,
SS,"changed his. And he sailed around the world three times, he was a",,
SS,sailor eight years. He could even- he owned the property that the,,
SS,"Denver Capitol stands on today, do they call that a capitol? At one",,
SS,time. That's how they happened to come to this part of the country.,,
SS,"When he started in Elk River, did he start with apretty good sized",,
SS,"market, or did it take him a long time to build up?",,
MC,You mean trade?,,
SS,Yes.,,
SS,"He started very well. It was hard work, mama had been helping him",,
SS,make the sausages and hamburgers and stay up until two or three o',,
SS,clock in the morning grinding it all by hand. And he sold to the,,
SS,camps at that time. Then he- I don't know when he was able to buy,,
SS,"an electric grinder- when that came in, but when he got that, of",,
SS,"course, it helped a lot and then we had to help too. We made weiners",,
SS,and sausages and Fred and I had to take 4urns turning that handle.,,
SS,"And then Dad would twist the weinees and the sausages, just perfect,",,
SS,"each^time, you know perfect, every length. It was fascinating, inand",,
SS,"teresting, had a big back room. He raised chickens, imported them",,
SS,"alive, too. we'( have to help clean those chickens; just",,
SS,little kids. And had benches to work on. I couldn't eat chicken,,
SS,"-from for years, and years, and years; I smelled^wet feathers all the time.",,
SS,"And I can just see, he would scald these chickens and lay them on",,
SS,"the bench and then he would show us how- his big hands, you know,",,
SS,"he would rip half the feathers off at one time and here we were,",,
SS,"these little kids taking that stuff and Mom, tool",,
SS,"So you kids were expected to work, expected to help?",,
SS,"my family, not all families, because we didn't like it when",,
SS,we had to deliver meat where there were kids that could go and get it.,,
SS,"Many a time we broke trails to school, when it would snow, delivering",,
SS,Nmeat. My mother was very much opposed to it. And Dad didn't use,,
SS,"his head very much, when we look back, I know she and I talked about",,
SS,it a lot. We should not have worked so hard. We had lots of play,,
SS,"time, too, as far as that goes. And if we were out playing, Dad",,
SS,wouldn't interrupt us to^deliver the meat unless it was very impor,,
SS,"tant. He'd say, ""Well, no, this is a playtime, you'll have to wait",,
SS,"a while."" I forgot what I was leading up to.",,
SS,Do you think that was basically old country?,,
SS,"Yes, more so, yes, I think so. Oh, yes, But it's the way he -",,
SS,that swhat you hafckids for. KHe should have paid us so much aweek.,,
SS,And each year increase to teach us how to handle money. When I,,
SS,"got old enough to learn that they got allowances, why, I didn't",,
SS,know what they meant at first.A And then Fred and I grew tall so,,
SS,"young, that's one reason I claim that I have round",,
SS,"shoulders was because I was tired working hard like that, and I",,
SS,would slump and they would try to make me straighten up and I,,
SS,bother.,,
SS,"Well, besides delivering and you knew you were expected grinding",,
SS,and all that stuff-,,
SS,"Well, when we were very small, yes, but after Dad got the electric",,
SS,grinder we didn't. He could handle it all himself then.,,
SS,"Well, of course the boys, both brothers, had to learn that and Fred",,
SS,lost these two fingers on a Fourth of July.,,
SS,When he x*as still a kid?,,
MC,Um-huh. My mother's brother was there visiting when that happened.,,
SS,What was he doing?,,
SS,Pushing the meat into the big grinder; it was a big thing and he,,
SS,"didn't get his fingers out and he wasn't supposed to do that, he",,
SS,didn't use the paddle. The paddle was there to be used. And of,,
SS,course on the Fourth of July-,,
SS,"--Before Christmas, this was all sawdust; we slipped into the market",,
SS,"but it wasn't this one, it was when we first moved there, what was he",,
SS,"two and a half, I guess, and I was about four- I was four, past fourand",,
SS,we scooped up the sawdust and threw it in all that meat and we,,
SS,threw it- and he had pickle barrels and sauerkraut here and they,,
SS,"were big barrels, threw it in there. And Mother said, nU*s a good",,
SS,"thing we had company, because when your dad aame in and told her what",,
SS,"had happened, if that lady hadn't been visiting, you would have sure",,
SS,"gotten a whipping."" But by the time she left and he cooled off,",,
SS,"he didn't touch us. But, he told us we wouldn't get anything for",,
SS,"Christmas, and we didn't. On Christmas Eve we went to the Baldersons",,
SS,and Mary an only child and she got a little piano and little,,
SS,table and chairs and Santa Claus came in and do you think Fred,,
SS,and Iwer^ under the table! We hid. She had the tablecloth that,,
SS,"hung clear to the floor, and^ when Santa Claus came out- came",,
SS,"in, rather, it was her father and knowing the story he knew we were",,
SS,"there he found us. ""Are you the little boy and girl that threw the",,
SS,"sawdust in the pickles and the meat?"" ""Yes."" We knew better than",,
SS,"to cry. We didn't get a thing that night. But the eext morning,",,
SS,"we had some toys on our bed. Oh, he really taught us some hard les",,
SS,"sens. Of course, we don't regret it, we figure we're better people",,
SS,for it.,,
SS,Was it really that bad what you'd done? Throwing sawdust in?,,
SS,"No- it was just- well, it was bad enough, yes, because, that was",,
SS,darn hard to get out of the pickles and the sauerkraut. And he got,,
SS,"it off of the beef easy, but he just had a terrible time getting it",,
SS,off of the veal. (Chuckles)_,,
SS,Had you done it just for the heck of it?,,
SS,I don't know; at that age how do you know? How would Iremember?,,
SS,What you were doing it for?,,
SS,"I'm sure we knew better, especially I. It was fun, Iguess, he",,
