speaker,words,tags,timestamp
CM,"But the women ran uotels,in Lewiston  ran the saloon. It was",,
CM,"Hank and Annie's saloon, but Annie ran the saloon, because Hank had to stay",,
CM,"on the ranch, and besides, he might drink. So she ran the saloon because she",,
CM,wouldn't It happened that women did run a lot of businesses. But the one thing,,
CM,"they didn't do that in ny young time, the one job open to women was to be",,
CM,a clerk. That was one of the things yvxi could do.,,
SS,It sounds like the reason it was that way was because with the west just opening,,
SS,"up, they needed people to fill jobs.",,
CM,I think that had a lot to do with it. I think it undoubtedly did. And there*s,,
CM,always been a greater freedom out here. I can remember when we went east and,,
CM,"visited Syracuse, New York and I was coming west and my uncle, I was 16, and",,
CM,"he was telling me how to behave, on the way.""If a strange man approaches you,",,
CM,you freeze them with a look. You are not to speak to strangers. Strangers,,
CM,"don't speak to you, don't deed to worry."" And that was true to Chicago, where",,
CM,he had arranged for me to be met by friends. So I had a nice time in Chicago.,,
CM,"Then to Omaha, and that was another overnight trip. And then coming west,",,
CM,"everybody on the car, I knew everybody. Freeze them with a look my eye. There",,
CM,was a fatherly man that knew about all the different interesting things and,,
CM,he talked. There was one motherly woman that was quite that way. There was,,
CM,one young girl my age and we went to lunch together. We had a grand time.,,
CM,Freeze them with a lock! Everybody knew everybody and everybody talked. And,,
CM,"all of a sudden that was fine, I was home, I was west. But nobody talked to",,
CM,you back east. You didn't need to worry about freezing anybody with a,,
CM,look. There wasn't anything doing. Strangers were strangers. You didn't speak...,,
SS,Got acquainted.,,
CM,"""Isn't that something to look at? Look at this. And how 'bout that. And where",,
CM,"are you from? And I'm so and so."" It was just a different",,
SS,It was that dramatic a difference.,,
CM,"Oh yes. Very very definete difference. And of course ,1 can remember, I was",,
CM,going to Seattle. A friend of mine and everything sounded okay enough to,,
CM,"my parents. 0ne afternoon she said,""Now Catherine, you be sure and wear your",,
CM,"hat and your gloves After all, Seattle is much more of a city and you won't",,
CM,"be. find 1 was there and I had an old time, and I was looking at window,",,
CM,it was after hours. And I remember the woman next to me standing there looking,,
CM,"at and it was war time,MI time and she, we looked at something and commented",,
CM,"about something in the window, verv natural where are you from?"" Because from all",,
CM,over 'talk. You don't come,,
CM,"up to stranoers in Seattle,""You wear your hat and you wear your gloves. Ane",,
CM,we were west and it was ridiculous. There was a western don't mean,,
CM,"you do everything, but I think Westerners are different and I know that Mrs.",,
CM,"Taylor, this is Kay LaRue, she's Taylors of Peck. And she told about",,
CM,"talked about going on a trip. And they had gone, I think, to Alaska, And how",,
CM,"different, you could tell the western people right away, from the eastern,",,
CM,"because we talk. We were more friendly. I suppose its ""Howdy, stranger."" But",,
CM,its our way of doing it. And its part of the west that any strange person,,
CM,"came to your door they'd probably come a long ways :r the ranch, and it was",,
CM,"the correct thing to invite them in to share hospitality, you always offered",,
CM,them a night's lodging and food. And if you didn't there was something very,,
CM,"wrong with you and you were very unpopular. And that was the old west, and",,
CM,I suppose its an outgrowth of that. That we have had that. You had to be rather,,
CM,open and friendly if you were going to survive.,,
SS,I wonder if that had something to do with the easier time women had?,,
CM,"I think, so. I think it was the whole thing. The whole bit. just natural. More",,
CM,open out here.,,
SS,Talking about the relationship with your father being a close one...,,
CM,"Oh, very.",,
SS,I'm interested. I'm an only child too.,,
CM,Well you  responsibilities. remember that. An only child has the,,
CM,"responsibility when times come if there's a family and mother's sick, there's",,
CM,"two people or three or four to make the decisions. If you're an only child,",,
CM,maybe you are front and center alone. And there's a lot more responsibility,,
CM,with being an only child. It isn't all velvet. I remember a teacher at,,
CM,"Cheney said,""All the only children hold up their hands. Now, look at all",,
CM,"the spoiled children!"" And I didn't know what to say then. I didn't know how",,
CM,"to handle it. So I said nothing. But I would say, now look at all the res",,
CM,ponsible ones. They're going to have to face a lot of decisions. You are the,,
CM,"only children in a family, very responsible. Cause you are it. You have to",,
CM,"front and center. An only child has, they have to face riant from the beqining",,
CM,"that they are the only hope their folks have. If they disappoint them, just",,
CM,"think what it is. If there's two or three, well Let Suzie do it, or let Dohn",,
CM,"do it. But when you're the only one, front and center.",,
SS,you think that makes for a closer relationship with the parents?,,
CM,I don't know. I think that's individual differences probably.,,
SS,"But this special closeness between father and daughter, do you feel that that",,
SS,"is a pattern in a lot of families, or do you think that's unusual for you?",,
CM,"No, I think there are other fathers, but I think mine is especially good-that",,
CM,But I think there probably are other fathers. I know of some that just,,
CM,simply.,,
SS,Adore their daughters?,,
CM,"Oh yes. Take Mr. Earl. His life is wrapped up in their daughter completely,",,
CM,its(laughs) it's just such a natural thing. Why Valerie is everything to,,
CM,"him, just everything. She Is to her mother too, but very very special to",,
CM,"her father. I know I said to Tony, well I always knew that if I ever did any",,
CM,thing just terrible I could go to my folks and they would help. But I always,,
CM,"knew that my father would say,""NOu don't feel bad, Dolly, we'll help you.""",,
CM,"And my mother would say, ""What in the world did you do that for?""""We'11 help",,
CM,"you."" She said,""Well, that's about the way it would be with us. What in the",,
CM,"world did you do that for?""flnd of course, she'd help her. And her father,",,
CM,"""NQu don't feel bad.""",,
SS,You think the father would be less judgemental and more supportive?,,
CM,"It would come out first, ""Don't feel bad.""",,
SS,What makes that special qualitiy where a father would be closer to his daughter,,
SS,than to his son?,,
CM,"I don't know that he necesaarily would. But he would not, any father of a",,
CM,daughter would not want that daughter to be harmed by any other man. And he,,
CM,would want her to have rights. Because while he might think he could,,
CM,"be trusted to be right, he wouldn't want to trust any other man to treat her",,
CM,"would fight for that. He would want her to have property rights, a fairness",,
CM,to be secure in her rights. He wouldn't want her to be dependent on -body,,
CM,"else. He might think it was alright for her to be dependent .on him, but not",,
CM,"on anybody else. And of course, a husband things alright for his wife, things",,
CM,depend on him. But the father isn't going to think that. He's not going to,,
CM,trust the other guy that much. And the mother isn't going to trust the young,,
CM,woman much. She's going to want hoi son to he So she  the,,
CM,lost too much the other way. She would know what to say If the wife has every,,
CM,"thing. If she has a son she'll say,""Well no, he ought to have rights."" So",,
CM,that's mainly what keeps the laws a little bit equal.,,
SS,I've had the impression that a lot of families believe that you shouldn't,,
SS,show affection for your kids. That it was important to raise them with a sense,,
SS,"of discipline, that's a rather old country idea.",,
CM,"I think that probably varied with the countries, but it wasn't an Irish way.",,
CM,My father was Irish and he would remember how much affection there was in,,
CM,"his family. That his father could come in, he ran a quarry, and he had stayed",,
CM,out too long and gotten his feet cold and how his father would rub them with,,
CM,"snow, which probably  for him, we know it now, but he thought it was.",,
CM,And never complain and do all these things for them and never complain a bit.,,
CM,"Or anything that way. And so affection was a thing, it was in the family.",,
CM,"And my grandfather, my mother's father thought  his family, was",,
CM,"very affectionate toward them and his wife, who hadn't had it, because she",,
CM,"had not been raised in the kindness, but she wanted her children'-to have it.",,
CM,"So she was very, se basically in our families on both sides. I think if my",,
CM,"mother hadn't shown me affection my father would have wanted to murder her,",,
CM,"and if .he hadn't, she would have wanted to murder him. They wouldn't have",,
CM,"dared not to. And they naturally did feel it, but it was no, there was nothing",,
CM,"of that, and they did not like it when other people didn't.",,
SS,To their children?,,
CM,Oh  I know my father was so mad one man who worked at the cannery in,,
CM,"Juliaetta, anything I did for my father was,""Oh hew nice and beautiful."" And",,
CM,this little girl came down with his lunch. And I guess she was maybe five,,
CM,minutes later than he wanted her to be. I don't know. She was a very nice,,
CM,"girl. ""Well come on there and hurry up!"" And he was just real cross with her.",,
CM,"And never any., and my father would have said how nice I was to bring him",,
CM,his lunch. I would have been an angel absolutely. And if he had a nickel I'd,,
CM,"have had it for ice cream cone or some reward, and oh, he would have made",,
CM,a big todo over me. I would have been really just more than made over. And,,
CM,"he, well I suppose it would make it worse for her if I said anything, but",,
CM,it was all he could do to keep from really just blowing up and telling that,,
CM,"man off. Bust hard, you could almost grit his teeth. The him being",,
CM,"that way to his little girl! Was very, just oh. The man didn't know how he'd",,
CM,displeased his boss with him. If It wouldn't have been hard on the child,,
CM,I'd have was his fealing about him. He just did not like that,,
CM,"at all! He never liked it, course he never liked it when a man imposed.",,
CM,"can remember that there was a couple in Burtons, the man hung around the",,
CM,"saloons and he said, he'd see his wife out in the snow splitting",,
CM,"wood or splitting wood and my father thought that tbas the worst thing of all,",,
CM,"if man didn't split the wood, because they had wood to burn, and the",,
CM,"woman had to do that, why that was just simply, that was absolutely disgraceful.",,
CM,"The ranch, he had to hire a cook and roustabout and she was the only one he",,
CM,"could get and he came into town and he hired her and her husband. He said,",,
CM,"""Well at least for once he's got to split her wood. While he's working out",,
CM,"on the ranch he's got to keep that stove, she doesn't split her own wood at",,
CM,"least for months. Worthless blankety blank."" But that was the feeling he had.",,
