speaker,words,tags,timestamp
SAM,that she could get along with rich so well because you don't think,,
SAM,of them as having the same interests at all. I would think that,,
SAM,want to,,
SAM,the wealthy people wouldn't have much to do with her kind of politics.,,
LC,"Veil, I think there were a lot of people interested in women's right to",,
LC,"vote, of course sve didn't live to see ;t become an aenment to",,
LC,"the United States Constitution in 1920, that all women would have the",,
LC,right to vote. And 1 think there were a lot cf wealthy people at that,,
LC,time who wanted to see this passed. And she hd a big following. She was,,
LC,"a character, but she had a heart to match her physical size. And I think",,
LC,that she made a great contribution to the welfare of the world in promoting,,
LC,the women's right to vote and women's right to share in the decision,,
LC,making of the world. And I certainly always thought Al Hutton must have,,
LC,"been a very fine, wonderful man because he stood right by her through all",,
LC,"her work. And all tve glory and the dreams, he shared withjher.",,
SAM,Did she play a role in the Idaho women's suffrage movement or was that a,,
SAM,little before she. . .?,,
LC,"No, se did. She lead it for Idaho. She and Susan B. Anthony was one of",,
LC,the people that se entertained a lot. All the things that had to do wxh,,
LC,"women, and Carrie Chapman All tve early day people that dealt with",,
LC,women's rights and prohibition and tvat sort of thing knew May Arkwright,,
LC,Hutton. And she to seemed to share the common dream that they all had,,
LC,of doing this for women.,,
LC,(End of Side A),,
LC,"Yes, the year of the bull pens, when all our boys from the university",,
LC,were sent up there to guard the laborers. They rounded up a thousand,,
LC,the,,
LC,of them and had them in what they called bull pen She printed,,
LC,leaflets and cot out for them and she would go out to tve stockades,,
LC,and bring in dozens and dozens of pies that she'd baked for,,
LC,tvem. And she was continually visiting to cheer them and bring them,,
LC,news from the outside world and to protest loudly and longly the,,
LC,"treatment of the miners. And of course wuen they comSndeered the train,",,
LC,"you know, and ran e!T down off the hills, they had it loaded with dynamite.",,
LC,And they ran it down through the mine and exploded and blew the whole,,
LC,thing up. And May Arfcright Hutton and her husband were foremest in,,
LC,organizing it and getting it going. They were very definitely friends of,,
LC,the laboring people. it had been ground into from infancy because,,
LC,se had been born and abandoned back in the coal mines of Ohio.,,
SAM,Did she go back to Kellogg to live or did she go into Spokane?,,
LC,"No, after she went into Spokane she became one of tha leading figures",,
LC,"in Spokane. She was one of the real characters of Spokane, find she",,
LC,go home once. And se was very good to these half-brothers and,,
LC,sisters of hers. And sve shared her wealth with them and all tvose,,
LC,"things were certainly to her credit, very much so.",,
SAM,"Okay, now I want to ask you about Molly Bedamn",,
LC,"Oh yes, she's another lady from the mines. And Molly Bedamn is one of",,
LC,Murray the great characters of the Mining country. Tradition at least,,
LC,"has it that she was a very young, innocent, loving and lovely wife",,
LC,and her husband got terribly in debt and got into a lot of trouble in,,
LC,"other ways, and she wanted to get m out of prison and1 help pay off",,
LC,his debts. So there was only way open to women at that time and that,,
LC,was hrough prostitution. That's the only way women knew to make money,,
LC,at that time. So she too entered te field of prostitution and she,,
LC,came to And the story is that the owner of the saloon—her name,,
LC,was Molly Burdun. And he took her into the saloon to introduce her,,
LC,to all the miners gathered there and we wanted to say that this was,,
LC,Molly Burdun the Madame of just to identify her so the,,
LC,men would know who she was. So he did. He said he wanted to present to,,
LC,"them Molly Burdun, the Madame of  But the miners thought that he",,
LC,was saying Molly Bedamn .. So Molly Bedamn she became and she ran the,,
LC,little houses of prostitution that lined the rows And someone asked her,,
LC,"once,""Now here do you live?"" And oe said,""Well, mine in the first one.""",,
LC,"She was the madame. Put the of her generosity, of her great",,
LC,"kindness to people in trouble, te miners that se fed, and the miners",,
LC,"that she saked, and the poor and the people who were down in luck. One",,
LC,of the famous stories is about how a woman was giving birth to a child,,
LC,cut along the Fourth of July Canyon in the snow »nd cold. And Molly Bedamn,,
LC,came upon them and took off her luxurious fur coat and wrapped the mother,,
LC,"and baby in her coat, put them on horse ;nd she walked beside",,
LC,and brought them into And there are many other stories to that effect.,,
LC,She didn't live to be a very old woman. She was still young whan she died.,,
LC,But up in the little ved infested cemetery at a little wooden,,
LC,"headstone and on the slab it says ""Molly Bedamn."" and the interesting thingI was there",,
LC,about a year ago—and among all weeds and the,,
LC,"and trash squirels in that cemetery, the only  that's been cleaned off is Molly",,
LC,Bedamned. And it was all cleared off of weeds and here were a few little,,
LC,plastic flowers laid on it and in an empty beer bottle there were,,
