speaker,words,tags,timestamp
ES,young when I left there interruption by Mrs.Settle coming in—,,
ES,He had a little gray horse that he rode when he went to town. My sister,,
ES,"laughed and said,""Oh no."" That wasn't in Oklahoma, that was in Ark-",,
ES,that left me out. ansas!!' (Chuckles) I don't remember nothing about Oklahoma!!,,
SS,"Probably not about Mississippi either, that was a short time.",,
ES,No. A short time. Course I remember a little more about Mississippi,,
ES,waiting.for ny brother to be born while we was there lived a log house ana did most,,
ES,or the cook,,
ES,ing on the fireplace. And my grandfather had a banjo hanging up on the,,
ES,wall there and I used to beg him to play it but he never would. And,,
ES,after I got any size my mother told me why he didn't play it. He said,,
ES,when he was a young man he used to play the banjo and go to dances and,,
ES,raise cane. Then he got married and accepted Christ and hung the banjo,,
ES,up and asked him never to touch it again and he didn't. As long,,
ES,"as she remembered he never did touch it again. Never touched it again,",,
ES,but before that time when he was young he'd go to— he was a musician,,
ES,there to go to places and have dances and raise cane all nightA crat,,
ES,he got married and accepted Christ and hung his banjo up and that was,,
ES,"it!! My dad went back down there in 1919,",,
ES,"it was the winter of 1919, I guess",,
ES,it was when I got out of the service. I think he and Mother went,,
ES,down there and he got down there and he spent the winter down there,,
ES,"an my mother was still living in the old house, and he tore it down,",,
ES,anyway he built another little house down there— I never thought to,,
ES,suppose it's,,
ES,ask him about the banjo I still hanging there. (Chuckles) I know,,
ES,my sister and I we used to see it there and we used to try and get him,,
ES,him to play it for us.,,
SS,He kept it as a token of his early days?,,
ES,I guess so.,,
SS,Whereabouts in Mississippi?,,
ES,Tt was pretty much on the Tennessee border.,,
SS,"Now then when your father decided to come back to Moscow, Idaho hereone",,
SS,thing about that I was wondering— did you ever know why this man,,
SS,was so good to your father? Why he really know?,,
ES,"Well, he was a Negro man, he run a restaurant there and he was the only",,
ES,"black businessman in town, There was some Chinese, there was quite a",,
ES,few Chinese at Moscow at that time. But he run a little restaurant,,
ES,"down there where I said it was, and that's why this feller took so",,
ES,"much interest in my dad, and my dad was young then and he had three or",,
ES,four little kids.,,
SS,What was his name? Do you remember?,,
ES,Crissman. His daughter was the first black student that ever graduated,,
ES,"from the University of Idaho, she wasn't in the first class, but she",,
ES,must have been in the second class graduated up here on the hill,,
ES,from the University of Idaho.,,
ES,(end of cassette),,
ES,"He was running from Chicago to Spokane, I don't know whether he",,
ES,"was a sleeping car porter or what, but anyway he was a railroad man.",,
ES,And while he was in Spokane he picked up some mining stock up herethe,,
ES,"Coeur d'Alene mines, some of the mining stock and eventually got",,
ES,"to be pretty wealthy. Her son, in 1919 when I came back from the army—",,
ES,she had a son that finished high school and she sent him down here to,,
ES,go to the University of Idaho where she went. He come down here and,,
ES,went one first semester and then the second semester started and he,,
ES,got sick and died. That was in 1919. Kinda lost track of 'em after,,
ES,"that, so don't know whatever became of 'em. I know they're all dead now.",,
ES,I don't know whether she had any more children or not.,,
ES,"was down south. 'course we met her, she came down here=That was the winter my family",,
ES,«o we met her when she come after the body.,,
SS,What kind of a store did Mr. Chrissman have?,,
ES,He ran a restaurant.,,
SS,Do you know when he came?,,
ES,"No, I don't know. He was here when we came, I don't know how long he'd",,
ES,been here before we got here.,,
SS,But he was here for quite a while afterwards?,,
