speaker,words,tags,timestamp
LO,You know Mrs. Bush was one of Governor McConnell's daughters. And she,,
LO,"lived up on the hill there, kind of yards back to back with the Davids,",,
LO,"the Homer Davids, and the Davids had four hoys. One time she was out",,
LO,"in her back yard and she heard some of the David boys, I don't know which",,
LO,"ones, talking on the other side of the fence. And they were trying to",,
LO,"say the dirtiest words that they knew. And one of them said, ""Oh, I know",,
LO,"a good one—maure, manure!"" And after a while another one said, ""Oh, I know",,
LO,"a better one—corset coverI"" Now you remember that Sam, when you want something",,
LO,really pornographic,,
SS,Yea. (laughs) Things sure must have been different for that to be the,,
SS,dirtiest word they could think of.,,
LO,(laughs) Do you know what corset covers were? It was a kind of camisole,,
LO,"that women wore under their dresses—well, it was the top to the petticoats,",,
LO,except petticoats in those days were probably separate. And the corset,,
LO,covers would tuck in under them and sometimes oh you know they had lace,,
LO,and insertion and ribbon and that sort of thing.,,
SS,You know I have to think about it—I really don't know what corset covers,,
SS,"are, I mean I figured what they'd be but. . .",,
LO,"Well, camisole is another name for it, but it was really going a long way",,
LO,to find a dirty word. Even'manure.',,
SS,Did you know the McConnell daughters?,,
LO,"Yea, I knew Carrie, well slightly. They were of my mother's generation.",,
LO,"I knew Carrie quite well because she lived here all her life, I guess,",,
LO,"and was a friend of my mother's for a long, long time. And Lived within",,
LO,"a block of Mother during Mother's last fifteen, twenty years that she",,
LO,"lived here in town. The others, Mamie Borah and Ollie Lu«ldbman, I met",,
LO,occasionally but I didn't knaw them well at all.,,
SS,Did you ever hear much about what the social life used to be like around,,
SS,the mansion when they were girls? I've heard that it was really quite,,
SS,"something from Lola Clyde,that.",,
LO,"No, I don't think I'd ever heard very much about that.",,
SS,I guess maybe it was more that the Mcfbnnell daughters were sort of the,,
SS,center of Moscow society when they were young.,,
LO,That may well be.,,
SS,0. K. now what's the story about your brother Jack's run in with the,,
SS,president of the university?,,
LO,My Uncle Jack.,,
SS,"That's right, I mean your uncle.",,
LO,According to Mother he had been competing in these track meets and he was,,
LO,"one of the successful ones, and the University of Idaho had a track meet",,
LO,scheduled with Washington Agricultural College at Pullman. And the rivalry,,
LO,"was quite strong, and Idaho had been beating the ag college. President",,
LO,Gault called my uncle in and said that in the interest of good relations,,
LO,between the two colleges he didn't want the University of Idaho to win,,
LO,so big. So he wanted my uncle to see that he didn't win too many events.,,
LO,And my uncle said he didn't play that way—he played to win and he would,,
LO,feel he had to do his best and win or lose as he could. President Gault,,
LO,said that if he disobeyed him he would expell him from school. And,,
LO,"he called, according to Mother's story, he called my grandfather and told",,
LO,him that if Jack didn't agree to do this that he would expell him from,,
LO,school. Jack refused to agree to do it and he did expell him from school.,,
SS,think Jack got to run the races? (laughs),,
LO,I don't think he got to take part In that meet—I could be wrong about,,
LO,"that, but I think he was not allowed to compete.",,
SS,Now that's something that wouldn't get very far these days either. I mean,,
SS,his father would probably be down there right now talking to the president,,
SS,of the university.,,
LO,"Urn hum, probably. But in those days of course administrators had a",,
LO,good deal more power over individuals than they do now—that is it was,,
LO,a kind of dictatrship—you either shaped up or you couldn't stay in school.,,
SS,I'm really curious about what the university was like back,,
SS,in the early days. I guess there weren't very many students at all when,,
SS,your uncle was going there.,,
LO,"Oh, I don't imagine so. I don't imagine there would have been very many.",,
LO,And for many years my mother knew all the students at the university,,
LO,because there were so few of them and they were fairly well integrated,,
LO,"into the life of the town apparently. Being in musical circles as she was,",,
LO,she just knew everybody out of the first few graduating classesr- I don't,,
LO,imagine there*d be anybody she didn't know.,,
SS,There were some events then where they'd get together for music and that,,
SS,sort of thing.,,
LO,I think so. I think that was quite common.,,
SS,Do you know how she met your father?,,
LO,"No, I really don't. She was very young, that is she must have been,",,
LO,"well she was not quite eighteen when she was married, and I don't know",,
LO,"how long she had known Dad, but he probably was working here in town",,
LO,and the town was probably small enough that everybody knew everybody,,
LO,else. I don't know beyond that.,,
SS,Then after they got married they stayed here for some time?,,
LO,"Yes, they lived here for quite some time, then I think Father went up",,
LO,to Wallace and they lived there for a little while. And then they lived,,
LO,"in Lewiston for a short time when my brother was a baby, when he was",,
LO,"very young, and then came back here. Dad was kind of the auditor at one",,
LO,"time—I don't know exactly when, and he'd been in the abstract business.",,
LO,I think that's what he was doing in Wallace and also in Lewiston. And,,
LO,"then they lived here. I was born here,apparently by that time they were",,
LO,settled down here.,,
SS,Then your father had this s»rt of wanderlust for farming?,,
LO,"Yea, I think he was a frustrated farmer because he went up to Canada",,
LO,"later on and farmed a big ranch up there for Dr. Gritman. Dr. Gritman,",,
LO,"I guess, was making quite a bit of money and wanted to put it to work and",,
