speaker,words,tags,timestamp
SS,job. That road from Nez Perce to Orofino; if you've ever been over,,
SS,it here lately you'll see what I mean. That original road's still,,
SS,"there. And the one from Nez Perce to Greer, there's another one.",,
SS,"mean, besides this poll tax business, was it all regular",,
SS,road jobs that Me could get?,,
SS,"No. Taxes was very limited. About one load of wheat paid our taxes,",,
SS,"on our place. KThose days, all the ranches up there were 160 acres,",,
SS,"now they're about 2,000. One man does more work now than the whole",,
SS,neighborhood ever did before. There's a lot of difference between,,
SS,living now and living then; just a hell of a lot.,,
SS,What was the neighborhood like when you were growing up then? Was there,,
SS,much of a real neighborhood right there where you lived?,,
SS,"Yes, there was a man and a family on every 160; almost a family on",,
SS,every 160 acres.,,
SS,Did that mean that you were very close to the neighbors; that you knew,,
SS,them real well?,,
SS,"Well, half a mile. Quarter section, 160 acres is half a mile, so you",,
SS,was a half a mile from your closest neighbor. You may have three or,,
SS,more around you.,,
SS,Well how much did that mean that you associated with them?,,
SS,"Oh, not too much. You didn't associate maybe once in two months, maybe,",,
SS,on a Sundays. Very little evening association; practically none.,,
SS,The nearest we had to associations was one of the first telephones. My,,
SS,"dad helped run the line from Peck to Moler, and it was run on the bar",,
SS,bed wire fences. It would follow a half a mile of fence along the,,
SS,"quarter section; 160 acres, if there was a gateway you went up over it,",,
SS,across and down. And the cattle was always breaking the fence down,,
SS,"so your telephone service was not very good] Because, maybe down the",,
SS,"road eight miles somebody run into the fence, no connection. Now",,
SS,our association then- my dad was quite progressive in some ways; we,,
SS,"had one of the first phonographs, one of these Edisons with the round",,
SS,"records, yah long,and about that big around, and one of these big horns",,
SS,"that come out. And at a certain time in the evening, it would ring on",,
SS,"the telephone; crank, you know, and you could just hear the receivers,",,
SS,"click, click, click all up and down the line, and we would turn on that",,
SS,"phonograph into the telephone. And we'd have The Preacher and the Bear,",,
SS,"and some violin, maybe, or tunes like The Devil's Dream or the Old Irish-",,
SS,"Washwoman or Soldier's Joy, or some of those old-time tunes, they'd be",,
SS,played for the whole line to listen! And that time you couldn't call,,
SS,"anybody, cause everybody had their phones down. And that's about as",,
SS,"much socializing they did, excepting-",,
SS,Four miles-,,
WM,"About four miles apart. You'd have a schoolhouse about four-five miles,",,
WM,maybe closer than that. And in this community with one family on every,,
WM,"160 acres, let's see, you had about fifteen families to a schoolhouse.",,
WM,And they had what is known as literary societies. You put on your own,,
WM,"plays, debates, musical programs, religious programs and everything like",,
WM,that. Box socials. That's what socializing was done those days. I,,
WM,remember my dad and mother had a play that they had made up pretty much,,
WM,"themselves, although they got the principle part of it out of a maga",,
WM,"zine, ""A Slow Train Through Arkansas"". You had the old passenger coach",,
WM,"and the kids trailed along behind, the old maid with her bird in a cage",,
WM,"and all that kind of stuff, and this slow train to Arkansas, it would",,
WM,"stop, there's a cow on the track, or maybe some wagon crossing the rail-",,
WM,road and the train would stop and let the wagon cross. Or if there,,
WM,was a little town or somebody lived there that's kind of important or,,
WM,"something, why, they'd stop and let him off, or pick up a passenger",,
WM,along the slow train through Arkansas. You rode it just like a street,,
WM,"car used to be here. You'd probably go thirty miles in a day, maybe",,
WM,fifty.,,
SS,Did they put this on as a play?,,
WM,Yeah.,,
SS,Did they act the parts?,,
WM,"Oh, yeah. Man and his wife and his family-",,
SS,On the train.,,
WM,On the train. You had your box lunch and the kids smeared jelly all,,
WM,over the seats and all that kind of stuff.,,
SS,"Did you kids act in it, too?",,
WM,"Oh, yeah. Yeah.",,
WM,And then you put it on for the other families that were there?,,
WM,"Oh, yeah. There were all kinds of things like that. Debates,""Which",,
WM,"came first, the chicken or the egg?"" ""Which is the most important, a",,
WM,"mopstick or a dishrag?"" And they get into it, they'd argue all one",,
WM,evening! They'd choose up sides; two on a side to lead the debate and,,
WM,"anybody else could come in on either side. First thing you know, the",,
WM,whole audience ba one side or the other. And they'd tell the damn,,
WM,"dest stories you ever heard! Well, for instance the broomstick or the",,
WM,"dishrag. Well, this old cow had swallowed the dishrag and couldn't",,
WM,get it on down so the broomstick was the most important because they,,
WM,"pushed it down with the broomstick. Oh, such things as thati(Laughs)",,
WM,"That was socializing in the olden-days. And that was not (just) here,",,
WM,that was all over!,,
WM,"Yeah, I've heard of them having the literarles up around the Ridges",,
WM,out of Moscow and Troy and up in there.,,
WM,Around Pine Gro ve and out towards Troy and Daary and Southwick and,,
WM,"Leland and Cavendish, all those places.",,
WM,I've never heard the argument for the dishrag and the broomstick!,,
WM,"Oh, there are a lot of other ones, too, but I just happened to think",,
WM,of that.,,
WM,Did they ever have any political debates— maybe not political - but,,
WM,over issues of the day?,,
WM,Not very much. Not too much. I heard Senator Borah in some of his,,
WM,"political speeches, but I was then about eighteen- that was quite a",,
WM,bit later.,,
WM,"They wouldn't do it like say, a debate in a schoolhouse'?",,
WM,No.,,
SS,You take one side and they take the other?,,
WM,No. Once in a while we'd have a religious debate. But that was kind,,
WM,of dangerous.,,
WM,What kind of questions did you debate on in religion?,,
WM,"Well, some of 'em got pretty warm! (Chuckles) They'd get their funny",,
WM,"ideas, you know. And most of them were atheists, didn't believe in",,
WM,"religion. I know we had one neighbor that was an atheist, he didn't",,
WM,"believe in religion. And a preacher came onto that prairie, which",,
WM,"is about seven or eight churches;th*at Nez Perce Prairie, he'd challenge",,
WM,"'em all to debate, any time, any place. And he'd read the Bible through",,
WM,"he claimed three times; had all the paragraphs marked, and he was dan",,
WM,gerous. Preacher had to be pretty good to handle him at all. Yet he,,
WM,"was as fine a man as you ever saw;Na perfect gintleman, but he was off",,
WM,"on that one thing. And, boy, he was off, too! He'd take anybody on.",,
SS,Did he declare himself to be an atheist? Did he say?,,
WM,"No, no. He was our next door neighbor.",,
SS,How did he present himself? Did he just say he had some questions,,
SS,about it?,,
WM,"Yeah. Just make the other fellow out a liar, that's all.",,
SS,Did you ever see him debate a preacher?,,
WM,"Oh, yes. I wasn't very old then, I was about twelve- no, I was about",,
WM,"ten. About ten. But he was pretty well-read, but he was off on some",,
WM,of his statements. Likeit's pretty hard to debate religion. Because,,
WM,he said he could prove anything in religion; either side.,,
SS,He could disprove.,,
WM,That's the kind of a fellow he was. But he just- a fellow get up and,,
WM,"preach a sermon and he'd tear it to pieces, just as sure as the sun",,
WM,"came up! He didn't care what religion it was, what faith it was.",,
WM,"People like your father didn't mind, he'd put up with him, he'd listen",,
WM,to him what he had to say.,,
WM,"Oh, yeah, well, the neighbors knew him and paid no attention to him.",,
WM,They'd get a big kick out of him; laughing at him.,,
SS,Did he get worked up?,,
WM,No. Perfect gentleman.,,
WM,Did you say there were a lot of people out there that weren't believers,,
WM,at that time?,,
WM,"Well, those days, there was. Lots of 'em. Most of 'em it was because",,
WM,"they hadn't had contact with the facts that might be in the Bible, the",,
WM,Good Book or history. All three of 'em go together. And a lot of these,,
WM,roughnecks- see there were three desperadoes in this country. One,,
WM,"time it was reported they had 5,000 Chinamen up there at Pierce, Idaho.",,
WM,And they claim that they found 'em- wait til the snow goes off so they,,
WM,"could find the dead ones. Stories like that."" Pretty rough. This",,
WM,"grader outlaws shot some people up east and south of Grangeville,",,
WM,and they got as far as Lewiston here and they trailed 'em and one man,,
WM,from Lewiston followed 'em into California and caught 'em and they,,
