speaker,words,tags,timestamp
JBM,could lick him. But I never knew him to fight anybody.,,
JBM,"When he went to work for the CCC camps out here, he gave",,
JBM,"boxing instructions to the young kids. He was a man then,",,
JBM,"I guess, of close ot fifty years old. He had the fastest",,
JBM,hands I ever he could move those hands. He'd,,
JBM,"take—he'd pour these hotcakes out on the griddle like that,",,
JBM,"and he'd go along with a flipper, and just a series of move",,
JBM,"ments up and down with his hands, and as fast as that hand d",,
JBM,"move up and down, why that hotcake turner'd get under the",,
JBM,edge of a hotcake and flip it over. He'd flip over sixty,,
JBM,hotcakes in about sixty seconds. Precision hands.,,
JBM,"And when he worked for the CCC out here, he gave these",,
JBM,boxing instructions; and we used to pick up these fellows,,
JBM,"and haul them out to camp once in a while, when we'd be",,
JBM,driving out that way. I remember my dad talking to one of,,
JBM,the boys. He says the boy was telling him Billy Musch was,,
JBM,"showing them how. They had boxing teams on the CCC camps,",,
JBM,"and he said, ""Billy Musch is our boxing coach."" And dad",,
JBM,"says, he says ""Yen, he used to be a pretty good boxer when",,
JBM,"he was young, "" and the kid say ""Yah, there isn't anybody",,
JBM,"in camp he can't slap now if he wants to."" But of course",,
JBM,"he had been a pro boxer, and he'd get those hands through",,
JBM,there and you just couldn't stop 'em. A person who wasn't,,
JBM,"of that category... Sure, he didn't have the stamina to",,
JBM,"fight any more or anything like that, but those hands were",,
JBM,just as vicious as they'd ever been. He'd sneak them,,
JBM,through.,,
SAM,Do you think that pretty definite lines were drawn between,,
SAM,"the guys who lived in the camps and were transient loggers,",,
SAM,and the people who were loggers with families here? Was,,
SAM,there much of a distinction in Bovill life?,,
JBM,Well of course the loggers were just back and forth,,
JBM,"through here, mainly, I mean the transients were back and",,
JBM,"forth through. They often had good friends in town, usually",,
JBM,did. An awful lot of them at least did have good friends,,
JBM,in town that they knew. They knew the local people and the,,
JBM,"local people knew them, by and large. There was a tendency",,
JBM,for the same crew to come back to the same area. There'd,,
JBM,"be some filtering back and shifting forth, back and forth",,
JBM,"between lumber camps, you know, but an awful lot of the log",,
JBM,"gers get to liking an area, and they like a certain boss,",,
JBM,and they go back there. So even though they are in and out..,,
JBM,They'll quit a job and go up to Spokane and blow off their,,
JBM,"steam, and spend their money, and very often they came back",,
JBM,into the same area to work.,,
ROB,"Would a lot of the transient men stick around, like when",,
ROB,the camps were closed during the mud season or during the,,
ROB,"bad season, when they weren't working? Would they stick",,
ROB,"around, or would they go off...?",,
JBM,"Some of them did. There were places, for example, the",,
JBM,boarding houses and hotels here. The big ones of course,,
JBM,were the Bovill Hotel and the Spokane Hotel and the David,,
JBM,Hotel. I have the impression—I don't know whether this,,
JBM,"is quite true all the way along the line, but I think that,",,
JBM,"by and large, the David Hotel and the Bovill Hotel catered",,
JBM,"more to rather long-term boarders and people, you know, who",,
JBM,"would maybe stay over winter, or, being and working out of",,
JBM,"Bovill, might go out just on jobs out of town, but they",,
JBM,board in town. Whereas the Spokane Hotel had an awful lot,,
JBM,"more overnighters that were just, you know, in town for a",,
JBM,night or two and headed out. But then there were old people,,
JBM,"like Pat Malone, for example, who boarded all full-time at",,
JBM,"the Spokane hotel. Yes, there were places here where lum",,
JBM,"berjacks stayed for fairly long terms, but many of them did",,
JBM,go out when they were over winter.,,
JBM,"But the camps ran during the winter a lot, perhaps",,
JBM,more than now. Because you have to consider that theseheavy,,
JBM,machines that the/re using today--rubber tired log,,
JBM,haulers or even a tractor—you get it out and work in deep,,
JBM,"snow and in mud and so forth, and trucks particularly, and",,
JBM,"they will mire down. Well, in the old days everything was",,
JBM,"on rails, and the mud didn't bother the teams so much. As",,
JBM,"a matter of fact, so far as the teams were concerned, the",,
JBM,"mud up to a skidding log is a good lubricant, and snow is",,
JBM,"also a good lubricant. In a heavy snow they could use sleighs,",,
JBM,"and haul logs on sleighs, or they can skid through the snow,",,
JBM,much better than they can get out in deep snow with this,,
JBM,"equipment. So they ran in the winter a great deal;,",,
SAM,"There's one guy that I've talked to, said he quit log",,
SAM,"ging when they went to the more seasonal logging, when they",,
SAM,"started getting the heavier equipment, because he couldn't",,
SAM,work as long as he used to be able to before... What about,,
SAM,the difference in morals between the lumberjack and the,,
SAM,"family man? Was that a problem in the community, or how",,
SAM,was it dealt with?,,
JBM,"I can't remember that anything like that was a problem,",,
JBM,excepting of course in those days drinking was something of,,
JBM,"a problem. Drinking was, in the years of prohibition, was",,
JBM,"against the law, and possession of liquor was against the",,
JBM,"law, so there was always a conflict between the drinking",,
JBM,"lumberjack and the law from that standpoint. I don't,—",,
JBM,I was probably too young to appreciate altogether the aspects,,
JBM,"of the moral life of the lumberjack otherwise, but I suspect",,
JBM,for his women he generally went to Spokane. There were,,
JBM,"plenty of them available up there, and in a small town they",,
JBM,just aren't very available.,,
SAM,"You do talk about huses though, at least for a period",,
SAM,of time in the early days.,,
JBM,"That was in the saloon days, and of course it was",,
JBM,"legal at that time. So far as I know, the open prostitution",,
JBM,"disappeared when the saloons went out of business, because",,
JBM,"they were kind of tied together, I think, the serving liquor",,
JBM,and the prostitution. I don't suppose there were any town,,
JBM,hardly but what you will find a small percentage of immoral,,
JBM,"women. It was much more underground, anyway, after that,",,
JBM,whatever did happen. I don't actually know. I so know,,
JBM,"about the bawdy houses, but just for a time.",,
SAM,The picture you paint of Pat Malone has really been borne,,
SAM,"out by people that I've talked to who agree, in fact, have",,
SAM,given me other stories about Pat's ideas about havigi-a,,
SAM,"good time and drinking himself, which makes it seem that",,
SAM,prohibition was sort of a farce out here.,,
JBM,"Well, it certainly was. Pat Malone was probably the most,",,
JBM,"in many senses, the most colorful guy that ever hit the town.",,
JBM,"(jaufihs), He was a character, and there'll never be another",,
JBM,"like him, probably. It was just that sort of a situation.",,
SAM,"I've been trying to figure out who he ever did arrest,",,
SAM,'cause everybody that I've talked to seems to have been a,,
SAM,good friend and went out drinking with him and...,,
JBM,"I think he preferred it that way. When he made an arrest,",,
JBM,why I think somebody was pushing him. He'd better get busy.,,
JBM,"Yes, you'll find the town is full of stories about Pat",,
JBM,"Malone, and you probably could never come to the end of them.",,
JBM,"I mean, if you could have gotten into town twenty",,
JBM,"years ago you'd have heard twenty times as many, because",,
JBM,there were twenty-nine times as many people that knew old,,
JBM,Pat as now exist. He was just the character that people,,
JBM,"most liked to laugh about, that was all, but it didn't",,
JBM,mean at all that they didn't like him. I think his actual,,
JBM,"value to the community was largely ignored, because it",,
JBM,"didn't fit the image that people liked to have of him, and",,
JBM,it really didn't... Since he was a kind of a laughable,,
JBM,"character, of course, he was going toi have that image. I",,
JBM,don't imagine that people would have had nearly so much to,,
JBM,"laugh about, about old Pat, if he hadn't been in the law",,
JBM,"enforcement side of things, and obliged to at least make token",,
JBM,manifestations of ding something with regard to liquor.,,
JBM,"And, of course, since people were going to drink anyway,",,
JBM,"why, they just made as much fun out of it as they: could.",,
JBM,(Chuckle) He was part of the fun.,,
SAM,"Well, what do you think then that his value was?",,
JBM,"Well, in my mind there's little doubt that the presence",,
JBM,of a man in an official category... If there really is a,,
JBM,"situation develops where authority is needed, the presence",,
JBM,of such a man does stabilize a community. If anything ever,,
JBM,"does happen that the law needs teeth, why people will back",,
JBM,up the man who has the authority. And knowing that this,,
JBM,"is so, why, it keeps things ""in hand.",,
ROB,Do you recall any situations like that?,,
JBM,"Oh, I recall times when Pat made arrests. I do know",,
JBM,"also that Pat, to a certain extent, he helped the town keep",,
JBM,"control of such laws as, say the herd law, where it has to",,
JBM,keep the cows out of town. They had a town pound where,,
JBM,"they would pick up cows if they were wandering in the streets,",,
JBM,"which was illegal, and put them in the pound and there would",,
JBM,be a fine. He enforced that sort of thing. I told in my,,
JBM,book about one arrest he made out here at Camp 7. There,,
JBM,"were other arrests that he made, I know, where the offenses",,
JBM,"were less severe, minor thefts and things like that. I",,
JBM,"justj I don't recollect names at the time, but I'm aware",,
JBM,that things like that happened from time to time.,,
JBM,There was the instance out here where they had the,,
JBM,fight in the cedar yard. The two men fought and one of them,,
JBM,"was killed. Well, an arrest is needed. The presence of",,
JBM,the deputy sheriff makes it possible. But I think more,,
JBM,"than anything in the very early days, when the saloons were",,
JBM,"here, there was more rough and tumble fighting where drunk",,
JBM,enness is common in the streets. There are many drunks,,
JBM,"in the streets. After prohibition, the drunks generally",,
JBM,try to become inconspicuous. They try to stay off the,,
JBM,"streets. But when there's no prohibition, they're out",,
JBM,"in the street, and when you get a bunch of drunks together",,
JBM,you're gonna have trouble. Pat would haul them away to,,
JBM,"jail, if it got too bad. And he wasn't a firm man, he",,
JBM,"wasn't a man who would just, yau know, dominate the people.",,
JBM,"But still, by and large, the people are law abiding people,",,
JBM,"and if he needed help, why these men were his friends, bas",,
JBM,ically. And if one man got out of hand and Pat needed to,,
JBM,"haul him away, why there was somebody to help.",,
ROB,Basically what you're saying then is he interpreted the,,
ROB,law himself. He interpreted things that were neccessay to,,
ROB,have a legal..,,
JBM,I suspect if he had been a club-swinging cop or a guntoting,,
JBM,cop that tried to handle the law in a hard-fisted,,
JBM,"way, he might have run into more trouble than he did just",,
JBM,"persuading people, you know.",,
JBM,( End of Side A),,
JBM,I've heard young people mention that they were afraid,,
JBM,of Pat. It never occurred to me to be afraid of Pat. But,,
JBM,"young people, just the fact that he was a policeman, he had",,
JBM,"authority and that was enough, you know. There's very little",,
