speaker,words,tags,timestamp
HR,"Yeah. We did. We had to saw that wood together, you see, just like",,
HR,we did when we was falling trees.,,
SS,What was the pay on that job?,,
HR,"The same. Two bits an hour. Well, it wasn't that, because we worked—",,
HR,"I think it was two and a half a day. We had to work half of the night,",,
HR,or sometimes damn near all night to keep the fires agoin'. That's what,,
HR,got us disgusted.,,
SS,"Did you have no chance to sleep, or anything?",,
HR,"Oh, we'd sleep maybe from ten til two or three o'clook in the morning.",,
HR,"Three, four or five hours, something like that.",,
SS,Whoo!,,
HR,"Oh, it was rough.",,
SS,"So, you told him to go back?",,
HR,"He finally did. We both quit! You see, we stayed, as I said, I don't",,
HR,"remember now, but maybe a couple of weeks. You had to give 'em time",,
HR,"to get somebody else, if you could. Because, if you wanted the respect",,
HR,"of the company, you had to kinda give 'em a little time ahead. So you",,
HR,could come back and get a job the next year. That's what I realized.,,
HR,"I had worked, I didn't tell you that, I had worked for the Black Vet. So, I told my",,
HR,"brother, ""Now,"" I said, ""we quit here, and you go home.""",,
HR,"ner in Potlatch Vetner and old Doc Palmer previous, in the fall when",,
HR,"I first come there, see, before I got into the woods at all. And, so",,
HR,"I come back there, I knew him and my aunt is Ed Swenson's brother's",,
HR,"wife. See, he got killed by a tree, one time. ATld he was sawing down",,
HR,"by Deary, Idaho.",,
SS,Ed Swenson's brother?,,
HR,"Yeah. Isaac, was his name. And she was living theretaking in washing",,
HR,"for these lumberjacks. And I felt sorry for her, and I said, ""Well,if",,
HR,"I can board with you, I'll pay you board the best I can."" And she was",,
HR,just glad to get somebody and make a few dollars. She had a lot of,,
HR,"little kids. She had this cousin living at Troy, now, Carl Swenson—",,
HR,I don't know whether you've met him.,,
SS,"Yes, sure.",,
HR,"Well, there was him and then there was Ernest, and 'Dolph and I guess,",,
HR,"well, Oscar, that was her oldest son, he was working in the camp, he",,
HR,"was oldest enough to have a job in camp. But these other-- see, there",,
HR,"was Carl, and 'Dolph and Ernest, three boys, and a girl named Ida. About",,
HR,"four, she had fourat home that she was supporting.",,
SS,Did you know how it happened that he was killed?,,
HR,"Oh, yes, that got me alert. When I went to the woods, boy, I become",,
HR,"pretty catty about watching trees falling. And, goldam, I didn't tell—",,
HR,I'll tell you that accident— when I and Simon was sawing after that-,,
SS,"Okay, when Isaac died- was he right in Deary, when that happened?",,
HR,"Oh, yeah. They had a little forty acre place there in Deary then.",,
SS,"Was he working for the Potlatch, or for himself?",,
HR,"Yeah, it was Potlatch Company, yeah. And, anyway, God, it was cold",,
HR,"that winter— All the job I got when I come back to Doc Palmer, was",,
HR,"hauling hay, and when I got through with that he says, ""Well,"" he says,",,
HR,"""all I got now is snow shoveling, for the sleigh hei?se."" See, they",,
HR,"hauled the logs on great, big,— pretty near like a truck. They'd have",,
HR,one team on it and they'd sand the roads so they wouldn't go too fast,,
HR,"going down these mountains, see, — And I had asked for a job for teaming, but I was",,
HR,"glad I didn't get it. Well, they told me I couldn't hand",,
HR,"le it, and I knew I couldn't.",,
SS,A job for what?,,
HR,To drive a team on that sleigh haul. But he give me this job a snow,,
HR,"shoveling, see. And I stayed right through, clear to spring.",,
SS,Now where was this at?,,
HR,"Bovill, right in Bovill. And, so, anyway, I stayed there— and like I",,
HR,"said, it was so cold, it was twenty-two below zero and seven foot of",,
HR,"snow. Oh, I didn't tell you how lucky my brother and I was that we moved",,
HR,out of Elk River— the snow snowed til it blocked— there was no rail,,
HR,"road traffic, no nothin1 in Elk River. It snowed thirteen or fourteen",,
HR,"feet, they said, clear up over to the upstairs windows. That's Adolph",,
