speaker,words,tags,timestamp
AS,had twelve-inch cylinders there for to kick the logs out of one bull,,
AS,"chain over onto the next bullchain, and then as they go in there they",,
AS,had another cylinder down below here that kicked the logs onto each,,
AS,deck. Each carriage had it's own deck of logs ahead so they kicked,,
AS,"them up. So you see, there was steam cylinders all throughout the",,
AS,mill. All the way from six inches in diameter and twelve-inch stroke,,
AS,to twelve inch diameter and so on. So it took an awful lot of steam.,,
AS,"Well then, of course, they furnished the steam for part of the town.",,
AS,The mercantile store and the hotel and the school and the big church,,
AS,that burned down as well as five houses up on Nob Hill where the brass,,
AS,lived was all heated with steam from the mill. So then when they,,
AS,started to build dry kilns; the first dry kiln I think I told you be,,
AS,fore was an experimental deal. Nobody in the lumber industry knew,,
AS,anything about drying lumber with dry kilns up until the latter endthe,,
AS,latter part of the period when we was involved in that First,,
AS,World War.,,
AS,And then of course during the wartime the demand for lum,,
AS,"ber went up so high, you know, that it took too long to dry it just",,
AS,"by air, so they started experimenting with drying it with steam. So",,
AS,"then that took more steam, but they had another boiler room at the",,
AS,planer that drove that Corliss engine and of course that boiler room,,
AS,is the one that furnished steam for this first dry kiln that,,
AS,So the boiler room at the sawmill it just furnished steam,,
AS,"for the sawmill and for their pumps and for the town, part of the",,
AS,"town. Well then, in 1924-'25 they'd got to the point where they knew",,
AS,"quite a bit about drying lumber, so they built twenty-four big dry",,
AS,"kilns. And I think I explained those kilns to you before. But anyway,",,
AS,at that time they connected the steam powerlineTTand at that,,
AS,time is when they put in this big watertube boiler. The big Kidwell,,
AS,"boiler, and it was- well, I'm not going to quote exactly- but I",,
AS,"think it was about 1200 horsepower boiler, just this one boiler.",,
AS,"Well, they used that then with these other four banks of boilers that",,
AS,"they had in the divisional powerplant. Those original boilers, they",,
AS,"were about five feet in diameter and twenty feet long, something like",,
AS,"that, and they were made up in batteries of three boilers side by",,
AS,"side in each battery and they had four batteries, so there was twelve",,
AS,of these boilers. You know that was the original setup. And they,,
AS,were return flue boilers where the water was on the outside of the,,
AS,flues and the fire from the firebox went to the back end of the fire,,
AS,box and then come up and come through these flues and then out,,
AS,the stack.,,
AS,"And these fires- these boilers,they were fired by dutch",,
AS,"ovens instead of- well, the fire was partly under the boiler but",,
AS,"just the backend of the firebox was under the boiler, but anyway,",,
AS,the firebox was bricked over to where no fire come in contact with,,
AS,"the outer shell of the boiler. And of course, they had this con",,
AS,veyor system that run from tkfc sawmill through the boiler room. It,,
AS,"carried the fuel; it was the sawdust and ground up slabs, you know,",,
AS,and then for each boiler they had a metal spout that come down this,,
AS,"conveyor system quite high, it was probably ten feet above the",,
AS,"deck of the boilerroom, and they had metal spouts that was open on",,
AS,"top, just metal troughs, come down into this round firehole;",,
AS,it was just a casting that was an opening of about twelve or fourteen,,
AS,^opening. And in the bottom of this conveyor they had slide gates,,
AS,"that was operated with a long handle, the fireman he'd walk along and",,
AS,"he'd look down in these holes and see how these fires were, you know,",,
AS,and of course it wouldn't take long to learn just how much fuel you,,
AS,"was supposed to keep in this fire box there, you see, because you're",,
AS,not supposed to have any exposed grates. And he could adjust these,,
AS,"levers, to adjust the amount of fuel that come down.",,
AS,"Well, now, prior",,
AS,"to 19- the early part of 1925, when they put in this extra big boiler",,
AS,"and built these dry kilns, a man working in the powerhouse, the",,
AS,"fireman, they really had a job cut out for 'em, but still it was",,
AS,something attractive about it to where- there was for years and years,,
AS,there that that was twelve hours a day and seven days a week firing,,
AS,"these boilers, and the only time there was ever an opening or vacancy",,
AS,"there was if somebody happened to move out of the country or died,",,
AS,"you know. But, you take during the working hours at the mill, well",,
AS,"these firemen they could just, as I say, adjust these slides and let",,
AS,the fuel run in there. But then they also had to let some fuel run,,
AS,"out onto the deck and this deck was, oh, about ten foot wide back",,
AS,"from the spouts come down, back to the wall, well they could run fuel",,
AS,"onto this deck, but then when it got up there to where it wouldn't",,
AS,"run out anymore, well, then some of these men had to go up and shovel",,
AS,"it back up against this wall, you know bank up as much as they could",,
AS,so as to have enough fuel in there on this deck to run 'em the hours,,
AS,"that the mill wasn't running, you know, like on a Sunday or a holi",,
AS,"day or on the few hours during the night, you know, when it wasn't",,
AS,running.,,
AS,"Well, at that time they had to keep these fires going and",,
AS,they had to maintain this steam pressure so they had to shovel it in,,
AS,"there. They had these big barley forks, and they would shovel this",,
AS,"fuel? that they d stored there during the day into the hole, so",,
AS,that run into a lot of hard work. But then after 1925 when they put,,
AS,in this big boiler they also built a big fuel house so they didn't,,
AS,have to s tore any more of that fuel on this deck because all the sirplus,,
AS,"fuel then would go - spill,into a conveyor .' ; this powerhouse",,
AS,conveyor that went at right angles into the fuelhouse and that was,,
AS,a long conveyor that would distribute that in there. Well then when,,
AS,"ever they needed fuel other than when the sawmill was running, why",,
AS,then one man would go out in the fuelhouse and one man would stay,,
AS,"in the powerhouse, and there'd be two- there was three men on a",,
AS,shift. The watertender and two firemen. But this one man would go,,
AS,out in the powerhouse and he would start that conveyor down there,,
AS,and then they had doors that would open - the full length of the,,
AS,building a whole series of doors; each door was about oh six foot,,
AS,"wide, and they could open them up and this fuel*d run into this con",,
AS,"veyor and go back up into the powerhouse, circulate around. And,",,
AS,"of course, whenever the fuel got low in this fuel bin the man out",,
AS,there had to do quite a bit of breaking down and shoveling to get it,,
AS,into conveyor. So making steam was more or less complicated and it,,
AS,took a lot of manpower and a lot of hard work.,,
SS,You know talking about the power being supplied the town; it makes,,
SS,"me think- I was told that the town, not only the Potlatch supplied",,
SS,"the power to the town, but the town functions, like the school and",,
SS,different things like that were run by a management. Is that right?,,
AS,"That's right It was a closed school district here, and it was just",,
AS,for the town. And there was no one outside of the company that paid,,
AS,any school taxes; the company paid the entire cost. They furnished,,
AS,the buildings; they paid all the administrative expenses of the,,
AS,"school, so everything was free to the people; to the kids. And we",,
AS,talked about Mr. Laird before and all during his liTetime.he was always,,
AS,"at the head of the school board and he was for education,",,
AS,"This Potlatch school, as long as it was administered that way, it had",,
AS,the highest rating in Latah County and the highest rating in the whole,,
