speaker,words,tags,timestamp
ES,placer mine. They'd take that out and sell it. Gold was worth about $35 an,,
ES,"ounce then, and now of course it's many times that much.",,
SAM,"Do you remember their name, or what they called their mine back there?",,
ES,"Their name was Leslie, the surname. They were Russians. They had mined",,
ES,in B. C. awhile before they came into Idaho. And somehow they had heard about,,
ES,this Elk River country and they went back there. They were oh possibly around,,
ES,30 years old or something like that when they came in there. Very nice,,
ES,people. They treated me just very good when I was there.,,
SAM,"They didn't have a name for that mine that they used, huh?",,
ES,"No, they didn't build up anything except just the dam that they built for",,
ES,"slushing the water out. Otherwise they just had their home there, you know,",,
ES,so I don't know as they had a name for it or not.,,
SAM,Do you know about which creek it was on?,,
ES,"No. There was two streams of water. They filed on 40 acres there, and",,
ES,these streams came down two separate draws or outlets. And there was enough,,
ES,"water, they had an four inch hose for slushing the water out. Then they",,
ES,"had lots of force on that, so they could cut down quite a bank of stone and",,
ES,"soil there. Then they would finish up with a miner's pan, you know. They",,
ES,showed me how they did that. I came in there before their water was very,,
ES,"high, the water trickling down. So they took their pan over there and showed",,
ES,me how they would work the stone and the water and would work the gold to the,,
ES,"bottom. But when the water was high they had sluice boxes then, you know,",,
ES,they would shovel the rocks and stuff into that and work it out. But I,,
ES,"took the pan and worked, and I happened to get a little gold in there, got a",,
ES,"few little tiny kernals of gold, you know. I took that home with me and I kept",,
ES,"it in a little bottle for years and years. I don't know what happened to it,",,
ES,lost it someway. That was quite a lot of work doing that.,,
SAM,"You said that the first guys, those two men that came into the Park country",,
SAM,"and lived there, were also miners who decided to locate. Do you know, had",,
SAM,they actually been mining in Park or were they passing through there or...?,,
ES,There were two men that first came to Park. They were probably in their,,
ES,"twenties or somewhere along in that. They were looking for minerals, they",,
ES,were miners. They walked across the Potlatch canyon into Park and they,,
ES,"couldn't find any good leads for minerals, and they liked the looks Iof the",,
ES,land so well that they decided to homestead there. So they went back out to,,
ES,"get filed on the land and bought some things to set up a home, you know. But",,
ES,"they had to carry that across, there were no roads at all then. They were",,
ES,big husky men. One was a Norwegian and the other one was a Finnish-Swede,,
ES,from northern part of Sweden. And I remember them telling that they had to,,
ES,carry their cookstoves in. They bought very small stoves and carried them on,,
ES,their back across that canyon. And then they had axes and saws and things to,,
ES,build cabins with. I can remember seeing the cabin of one of 'em. It was,,
ES,"just a little bit of room that he built at first, you know, and then he built",,
ES,a bigger one. And they located there. So when we came into Park the road that,,
ES,"we came in on led right by, close by the cabin of one of those miners. They",,
ES,were pretty close to the breaks of the Potlatch canyon. So where we lived,,
ES,was further back in the valley.,,
SAM,Did they become farmers like the other people there?,,
ES,"Oh yes, they cleared up land and exchanged work with the others that settled",,
ES,close to them there.,,
SAM,How old were they about when you came in?,,
ES,Well I'd say they would be somewhere near 25 years or so. They looked quite,,
ES,young.,,
SAM,I'd like you to tell me a little more about the exchange work. I get the,,
SAM,idea that there was a lot more exchange work than any other kind of work being,,
SAM,done there.,,
ES,"Yes, being in the woods there they had to have more help to clear away and",,
ES,"build, you know. After they got houses built and barns and such like, then",,
ES,each would work on his own place then. And of course they were all or practically,,
ES,"all were family people, so they soon had boys growing up to help at home. So",,
ES,then they didn't do so much exchange work.,,
SAM,You mentioned to me that there was once a time when there was a man who,,
SAM,was supposed to do some exchange work for your father and he fell through on,,
SAM,"it, and that just a bad thing for him to do. Remember, you said there was a",,
SAM,"time where this guy was supposed to do some work for your father, some exchange",,
SAM,"work for you father, and he reneged on it, he wouldn't do it. And you said",,
SAM,you had to go over and tell him he was going to do it.,,
ES,Oh yes. Well he was pretty much for himself and didn't seem to neighbor,,
ES,"much with the others. Father had helped him, was going to exchange with him.",,
ES,I was about grown up at that time and I went out on the prairie to work in,,
ES,the harvest fields. Father managed pretty well at home for awhile while I,,
ES,was away. And we had just a few acres that we could plant wheat on for,,
ES,"thrashing. Part of it we kept for hay, you know. And father didn't have",,
ES,a binder yet cause there wasn't enough land broke to justify buying the machinery,,
