speaker,words,tags,timestamp
ML,"No. No. No. Maybe for a little while, maybe they do that. Some young",,
ML,"kids will get in a fight, and the older folks— then they jump on 'em",,
ML,and mostly just their family.do that.,,
SS,Then maybe they'd let up,,
ML,"Yeah, yeah. That's right.",,
SS,"But you know— what I'd really add to it, when you say about the rules",,
SS,and regulations— I do have the idea that the people were very strong,,
SS,on not going to the authorities. Not going to—,,
ML,The American law. Yes. That's right.,,
MLL,They can take care of their trouble themselves.,,
ML,"They don't want to go to the American law. In the first place, they or",,
ML,"don't know English, in the first place. And another place, in order",,
ML,"to go to the American law, you have to hire a lawyer, you have to go",,
ML,"to certain formalities, where when you're dealing with the Chinese",,
ML,"group, you're in your own group, therefore you got your own law, you",,
ML,"got your own things there, so you go a lot faster without, you know",,
ML,"going through— the American law sometimes, I think goes to the",,
ML,"other extreme. Dragging your feet, you know.",,
SS,I can see why you wouldn't want to trust the American law the way it was,,
ML,"Yeah, that's right, that's right.",,
MLL,It was working against 'em.,,
ML,A lot of them were——,,
MLL,"The Chinese people,they lose face— that means they lose their honor.",,
MLL,"Losing face means a lot to them. Chinese people, honor means a lot.",,
MLL,"A lot more than wealth, in things. So that lots of time keep them",,
MLL,from doing things that they might have done— dishonor their family.,,
MLL,"Their family, especially, the old patriarch, you know, the father",,
MLL,"of the family; if you dishonor him, the rest of the family look down",,
MLL,on you too. Beside the other families look down on you too. The,,
MLL,other families look down on your family because you have such a prodi,,
MLL,"gal son, or daughter, who has done so much wrong; if you did wrong,",,
MLL,you know.,,
SS,Would it take much wrong to be dishonored?,,
ML,"Oh, yeah. Just have to do quite a bit, yeah.",,
MLL,It Nto be true.,,
ML,You have to do quite a bit before,,
MLL,They nave to maice suie chat such a thing is true before they— you,,
MLL,know— discredit you.,,
ML,"Supposing a Chinese boy steals something from a store, or something",,
ML,"like that, little thing from the store.ftYou tell the father, the",,
ML,"father always pay, without you drag him down to court. The father",,
ML,"always pay for his son, although he take his son home and paddle his",,
ML,rear end. But he'll straighten that out.,,
MLL,"Even if the kid don't know: any better, well, we'll say that if he don't",,
MLL,"know any better, he is forgiven. If he knows better and still do wrong",,
MLL,then he have to be punished. And we will punish him at home a lot,,
MLL,worse than he could be punished at the police station. At the police,,
MLL,station maybe they fine him and let him go. Or maybe a little bit,,
MLL,"worse offense, one or two days in jail— what good does that do, you",,
MLL,"know? But if he's punished at home, he's told why he's being punished",,
MLL,"and the reasoning will help him a lot more. 'Course, the family life)",,
MLL,it's very strong.,,
SS,"Well, it's personal and it's not just society in general.",,
MLL,"Well, its. the family, your own family, individual family, and then the",,
MLL,"rest of your own lose, or whatever you call it, the whole family. It",,
MLL,"matters a little bit more, you know, to your own family, personal fam-",,
MLL,"Wily, of course, it matters almost as much to the rest of your family",,
MLL,too. Not the person— I mean your whole village would be disgraced.,,
SS,Does this mean that there wasn't very much rebelliousness among the,,
SS,"young, or was there still rebelliousness anyway?",,
ML,No. There was very little.,,
MLL,They are punished. That's one thing about our laws here today— one,,
MLL,thing why we have so much crime is because the crime goes unpunished.,,
MLL,If all the crimes are punished according to what they should be punished-,,
MLL,"r a murder, sure, go out there and hang him or whatever, you",,
MLL,"know. If he's tried and he's found guilty, get rid of him. Why put",,
MLL,"him in jail, so he can have a chance to get out—",,
ML,In three or four years. Yes.,,
MLL,Fifteen years. Especially if they got money. That's not right. He,,
MLL,"killed somebody, and he has taken somebody else, life. But, of",,
MLL,"course, there's a lot of things come into consideration. Same thing",,
MLL,"like if you're at war, tell our young people go out there and kill",,
MLL,the other young people. The other young people didn't do anything,,
MLL,"wrong. They didn't do our young boys any har|fc, but yet they were",,
MLL,told to do that. So there's a lot to take into consideration about,,
MLL,"that. But, of course, that's war. But if you just deliberately go",,
MLL,"out and kill somebody 'cause you don't like them, that's murder. And",,
MLL,"when you're found out and you're guilty, why do they keep them in jail?",,
MLL,"We have to feed them. Why, what for? He's no good. If he did it",,
MLL,"once, he's going to do it again. I don't care how many of these psy",,
MLL,"chiatrists say,""Oh, they change."" They don't change too much. Unless,",,
MLL,there are circumstances.,,
ML,"There's always exceptions, to everything.",,
MLL,", maybe you do something. There is exceptions, yes.",,
MLL,"But, to me, today, ours is not punishing the people that are",,
MLL,doing the crimes. That's exactly why there is so much crime in this,,
MLL,world.,,
SS,"You told me before when we talked, I remember thinking about that in",,
SS,"China too, that the people weren't very confident in the court system,",,
SS,in the old days. Because they thought that there was a good chance,,
SS,they weren't going to get justice even if they deserved it.,,
ML,"Yeah. Yeah. That's right. Because in the old time, in those days,",,
ML,too. In the real old days the world seem kind of funny that way—,,
ML,We go to a point where we go down and then we start rising,,
ML,and go the other way a little bit. The pendulum starts swinging the,,
ML,"other way, when you get the other way, then have to come back. The",,
ML,same way in the court system— In the high court system in the old,,
ML,"time when the king was real good, then everything was realgood, then",,
ML,"there was justice. Then in the latter century or so, you see, the",,
ML,"Chinese court was everybody for money. Just like the United States, fi",,
ML,"everybody'for money, and so you get money they'll swing one way or",,
ML,the other. So that's one thing I respect the Communists right at,,
ML,the present time. In Mainland China I respect 'em from every res,,
ML,"pect, because money doesn't mean anything to them. You have to go",,
ML,"for the society, and that's it. I just happen to read in the maga",,
ML,"zine here, the Sunday paper, somebody asked, ""Does the actress or",,
ML,"actor make the most money?"" And the reporter said, that Chinese",,
