speaker,words,tags,timestamp
AB,"Well, I had neighbors. Hell I never...I'd hunt with the neighbors, I was",,
AB,"generally the lucky one that killed the game. One time I worked in Deary,",,
AB,"and I worked tils quitting time, and I come home, and I haven't had time to",,
AB,"hunt, it was the last of the hunting season. And I come home, and I stopped",,
AB,"out here and I got out and I looked up on top of that hill there, and I",,
AB,thought I seen a cow in the field up there. I had fall wheat up there. I,,
AB,"said, ""Now whose damn cow is in the field up there."" I stood and looked",,
AB,"at her a little bit, it was getting pretty late in the evening, getting kind",,
AB,of dusk. But I could see her good agin' the sky light over there. And I,,
AB,"looked and I said, ""By god, that ain't a cow, that's an elk."" So I got the",,
AB,"gun out of the pickup, and I started in shooting. I shot nine times and I",,
AB,"got two elk up there. And it was late in the evening, Melvin Peterson lived",,
AB,"over here where Winn lives now, and he come out of the barn with a lantern.",,
AB,"And I hollered at him, ""Come on down here, I got some job to do."" And Edwin",,
AB,"Magnuson was over there, he come down, we went up and I had two elk up there.",,
AB,"I took the tractor and the stone boat and went up and went up there, loaded",,
AB,"them on, hauled »em down and hung »em up, skinned 'em. Well I give Melvin",,
AB,"and Edwin—they both had family—the big elk, and then I kept the little one",,
AB,"and I kept a half of that, and give the other half to another neighbor.",,
SS,Did your friends believe a smell gun like yours could do as well as a 30-06?,,
AB,"No they used to laugh at me, but I'd generally kill »em just as far off as",,
AB,"they did. I went up to the Selway one time, and there was three of us, and",,
AB,"they made fun of my small gun. They had big guns, and we'd been in there",,
AB,"quite awhile hunting, and we haven't got anything. And the last day we was",,
AB,"in there, we's going down the trail and look around. And I says, ""I wouldn't",,
AB,"go down the trail with you fellas, I'll take the ridge fork, and you fellas",,
AB,"can go down the trail."" So I took the ridge and pretty soon I heard them",,
AB,starting in shooting to beat the devil down on the trail. Well I go down,,
AB,there and see what's a-goin' on. I got down there and by gosh they have shot,,
AB,"all their cartridges, and there was a bull elk over across the canyon, a big",,
AB,"canyon, it must have been about five or six hundred yards. And they said,",,
AB,"""Oh shit, what are you going to do with that gun?""",,
AB,"I says, ""I can shoot just as well as you fellers can."" Well they put",,
AB,"out a new shell for the 30-30, 110 grain bullet. Well that put her up in the",,
AB,2800. And I had some of them shells in the gun. I shot twice at the elk.,,
AB,"And the first time I shot he kind of staggered, and I shot again and he walked",,
AB,"ahead a couple steps and he went down. Well they said, ""You sure as hell didn't",,
AB,"hit him with that gun."" And when we skinned him by god we found two bullets",,
AB,out of my gun in him and that was all he ever was hit. And I was shooting,,
AB,further than they did with the big gun. They didn't laugh so much at that,,
AB,"little gun then. I killed that elk and a big buck over there, and a small",,
AB,"deer, and that was all the game we got on that trip. I had the head on that",,
AB,big mule deer mounted but that burnt up when the house burnt up. I had three,,
AB,deer heads mounted that burnt up.,,
SS,The house here burnt up?,,
AB,Yeah. Yeah that burnt up. That part of this house is an old railroad car.,,
AB,I built on this part.,,
SS,How did it catch fire?,,
AB,Well I don't know. It started upstairs about four o'clock in the morning.,,
AB,"And I haven't had fire in the stove since early the morning before, so it",,
AB,couldn't have been from the stove. But there was a lot of stuff cached up,,
AB,there. There was a woman that cooked here when they cut the timber in the,,
AB,"Milwaukee down here. She had a lot of stuff cached up there, and I kind of",,
AB,think maybe it's been some matches or something in some of the clothes up,,
AB,there that some mice or something had gnawed on. So all her stuff burnt up.,,
AB,Oh I done quite a lot of carpenter work in the early days. Several houses,,
AB,"in Helmer and some in Bovill that I've built, and some in Deary. And there",,
AB,is one south of Troy on the road between Troy and Kendrick that I've built.,,
SS,Do you remember the old fires in Deary?,,
AB,"Oh yeah I remember some of them. Yeah, I remember when it burnt pretty",,
AB,well in Deary and also in Bovill. (Pause.) Well there isn't too many of,,
AB,them oldtimers left in Bovill neither.,,
SS,Do you remember what happened in either of those fires? How they started?,,
AB,"Well, it's hard telling how they started. I think some of them in Deary",,
AB,was set. I always had that in--my mind but nobody could prove it.,,
SS,Why would they be set?,,
AB,"Oh, just meanness. (Pause.)",,
SS,Did people get lost very much in the country? Oh when they were going,,
SS,"hunting or going around, trying to get from one place to another?",,
AB,Oh not too much. 'Course there is one fella from Genesee that never have,,
AB,found that was lost back in back of Beal's Butte there. They never have,,
AB,found him. And then that banker from Palouse was lost in there. They think,,
AB,they found him but they ain't too sure about it.,,
SS,"Did you like to go very far like in that country up in there, Beal's Butte,",,
SS,"to get game, or did you like to stay around here?",,
AB,Oh I stayed mostly around here. I never hunted far away from home. About,,
AB,as far as I hunted from home was up here on Cherry Butte and back in on,,
AB,Vasser Meadows and Corral Creek.,,
SS,Did you like to go around and explore the country just for the heck of it?,,
AB,"Oh, when I was with the cattle of course I looked over the country pretty",,
AB,"good, so I was pretty well acquainted. Oh, I was up on Marble Creek and",,
AB,in that country some.,,
SS,Do you think that the coyotes are pretty smart animals?,,
AB,You're goddamned right they are smart. You better not touch a trap that,,
AB,you are going to catch one of them in with your bare hands. If you do the,,
AB,coyote will never touch it. They're too smart for that. They got a pretty,,
AB,good scent. But once in awhile a coyote will crossbreed with a dog. And,,
AB,when you get one of them dogs you generally get a mean one. Well y'know,,
AB,that's how they used to raise the wolf hounds. They'd cross 'em with wolves,,
AB,"to get sleigh dog, and I guess they were pretty vicious, big lot of 'em.",,
SS,How come you didn't want the coyotes to kill any deer?,,
AB,Well you know the snow would get deep and the deer'd break through the,,
AB,"crust. There'd be alittle crust on the snow, and the coyotes'd run on top,",,
AB,"and then they'd hamstring the deer and kill 'em and eat 'em. Hell, y'know,",,
AB,coyotes'd kill lots of deer. There used to be one place down here in the,,
AB,spring of the year where the deer'd winter. It was right on the breaks of,,
AB,"the river, on the breaks of Potlatch. Iused to go down there every spring",,
